structured_method,matched_uniform_method,mixer_topology,warm_start_mode,depth,restarts,restart_grid,structured_expected_selected_worst_error,matched_uniform_expected_selected_worst_error,structured_minus_matched_uniform_selected_worst_error,absolute_selected_worst_error_difference,structured_probability_best_one_coast,matched_uniform_probability_best_one_coast,structured_probability_pareto_frontier,matched_uniform_probability_pareto_frontier,structured_restart_grid_expected_selected_worst_error_min,structured_restart_grid_expected_selected_worst_error_max,structured_restart_grid_expected_selected_worst_error_spread,structured_restart_grid_probability_best_one_coast_min,structured_restart_grid_probability_best_one_coast_max,comparison_basis
structured_exponential_path_p1_r1,uniform_match_path_p1_r1,path,exponential,1,1,[1],0.11063592652683883,0.11363478530500902,-0.002998858778170188,0.002998858778170188,0.03627279017356519,0.0014186099320840976,0.03627279017356519,0.0014186099320840976,0.11063592652683883,0.11063592652683883,0.0,0.03627279017356519,0.03627279017356519,"same feasible subspace, same mixer topology, same depth, same restart count"
structured_exponential_path_p1_r4,uniform_match_path_p1_r4,path,exponential,1,4,[4],0.11063592652683883,0.11363478530500902,-0.002998858778170188,0.002998858778170188,0.03627279017356519,0.0014186099320840976,0.03627279017356519,0.0014186099320840976,0.11063592652683883,0.11063592652683883,0.0,0.03627279017356519,0.03627279017356519,"same feasible subspace, same mixer topology, same depth, same restart count"
structured_exponential_path_p1_r8,uniform_match_path_p1_r8,path,exponential,1,8,[8],0.11063592652683883,0.11363478530500902,-0.002998858778170188,0.002998858778170188,0.03627279017356519,0.0014186099320840976,0.03627279017356519,0.0014186099320840976,0.11063592652683883,0.11063592652683883,0.0,0.03627279017356519,0.03627279017356519,"same feasible subspace, same mixer topology, same depth, same restart count"
structured_exponential_path_p2_r1,uniform_match_path_p2_r1,path,exponential,2,1,[1],0.11063592652683883,0.11355048324896279,-0.0029145567221239566,0.0029145567221239566,0.03627279017356519,0.0009447488867960036,0.03627279017356519,0.0009447488867960036,0.11063592652683883,0.11063592652683883,0.0,0.03627279017356519,0.03627279017356519,"same feasible subspace, same mixer topology, same depth, same restart count"
structured_exponential_path_p2_r4,uniform_match_path_p2_r4,path,exponential,2,4,[4],0.11063592652683883,0.11355048324896279,-0.0029145567221239566,0.0029145567221239566,0.03627279017356519,0.0009447488867960036,0.03627279017356519,0.0009447488867960036,0.11063592652683883,0.11063592652683883,0.0,0.03627279017356519,0.03627279017356519,"same feasible subspace, same mixer topology, same depth, same restart count"
structured_exponential_path_p2_r8,uniform_match_path_p2_r8,path,exponential,2,8,[8],0.11063592652683883,0.11355048324896279,-0.0029145567221239566,0.0029145567221239566,0.03627279017356519,0.0009447488867960036,0.03627279017356519,0.0009447488867960036,0.11063592652683883,0.11063592652683883,0.0,0.03627279017356519,0.03627279017356519,"same feasible subspace, same mixer topology, same depth, same restart count"
structured_exponential_path_p3_r1,uniform_match_path_p3_r1,path,exponential,3,1,[1],0.11063592652683883,0.11355048335172159,-0.002914556824882758,0.002914556824882758,0.03627279017356519,0.0009447469321700703,0.03627279017356519,0.0009447469321700703,0.11063592652683883,0.11063592652683883,0.0,0.03627279017356519,0.03627279017356519,"same feasible subspace, same mixer topology, same depth, same restart count"
structured_exponential_path_p3_r4,uniform_match_path_p3_r4,path,exponential,3,4,[4],0.11063592652683883,0.1135504832859065,-0.0029145567590676685,0.0029145567590676685,0.03627279017356519,0.0009447476802683564,0.03627279017356519,0.0009447476802683564,0.11063592652683883,0.11063592652683883,0.0,0.03627279017356519,0.03627279017356519,"same feasible subspace, same mixer topology, same depth, same restart count"
structured_exponential_path_p3_r8,uniform_match_path_p3_r8,path,exponential,3,8,[8],0.11063592652683883,0.11345744863618336,-0.0028215221093445264,0.0028215221093445264,0.03627279017356519,0.0005545907565025119,0.03627279017356519,0.0005545907565025119,0.11063592652683883,0.11063592652683883,0.0,0.03627279017356519,0.03627279017356519,"same feasible subspace, same mixer topology, same depth, same restart count"
structured_exponential_path_p4_r1,uniform_match_path_p4_r1,path,exponential,4,1,[1],0.11063592652683883,0.11355048324909581,-0.002914556722256975,0.002914556722256975,0.03627279017356519,0.0009447489375637526,0.03627279017356519,0.0009447489375637526,0.11063592652683883,0.11063592652683883,0.0,0.03627279017356519,0.03627279017356519,"same feasible subspace, same mixer topology, same depth, same restart count"
structured_exponential_path_p4_r4,uniform_match_path_p4_r4,path,exponential,4,4,[4],0.11063592652683883,0.11355048324909581,-0.002914556722256975,0.002914556722256975,0.03627279017356519,0.0009447489375637526,0.03627279017356519,0.0009447489375637526,0.11063592652683883,0.11063592652683883,0.0,0.03627279017356519,0.03627279017356519,"same feasible subspace, same mixer topology, same depth, same restart count"
