method,state_index,state_label,coast_windows,schedule,probability,refined_selected_worst_error,refined_nominal_error,is_best_state,is_best_one_coast,is_pareto_frontier
structured_exponential_path_p2_r1,7,7,7,111111101111,0.10476449794351055,0.0852143098547604,0.0605770719694452,False,False,False
structured_exponential_path_p2_r1,8,8,8,111111110111,0.12210094453287039,0.0846623615241569,0.0600776590648171,False,False,False
structured_exponential_path_p2_r1,9,9,9,111111111011,0.11636821504424878,0.0848356908620562,0.0603003605462355,False,False,True
structured_exponential_path_p2_r1,10,10,10,111111111101,0.1440300490643732,0.0840670141736464,0.0595664825472062,False,False,True
structured_exponential_path_p2_r1,11,11,11,111111111110,0.1801024427990693,0.0832614239111052,0.0587801873504588,True,True,True
structured_exponential_path_p2_r4,0,0,0,011111111111,0.008966772632856607,0.0940745290922824,0.0690121126015381,False,False,False
structured_exponential_path_p2_r4,1,1,1,101111111111,0.013632187372812788,0.0925646306997911,0.0674629379621564,False,False,False
structured_exponential_path_p2_r4,2,2,2,110111111111,0.015052957998343577,0.0922072907281229,0.0669946905744458,False,False,False
structured_exponential_path_p2_r4,3,3,3,111011111111,0.034813641476721696,0.0891852628715516,0.0642622153311685,False,False,False
structured_exponential_path_p2_r4,4,4,4,111101111111,0.04643918548521783,0.0881467206672208,0.0632678740837427,False,False,False
structured_exponential_path_p2_r4,5,5,5,111110111111,0.05359358548426705,0.0876302659683052,0.062754548122028,False,False,False
structured_exponential_path_p2_r4,6,6,6,111111011111,0.16013552016570798,0.0836849565091918,0.0600522997884915,False,False,False
structured_exponential_path_p2_r4,7,7,7,111111101111,0.10476449794351042,0.0852143098547604,0.0605770719694452,False,False,False
structured_exponential_path_p2_r4,8,8,8,111111110111,0.12210094453287006,0.0846623615241569,0.0600776590648171,False,False,False
structured_exponential_path_p2_r4,9,9,9,111111111011,0.11636821504424887,0.0848356908620562,0.0603003605462355,False,False,True
structured_exponential_path_p2_r4,10,10,10,111111111101,0.14403004906437356,0.0840670141736464,0.0595664825472062,False,False,True
structured_exponential_path_p2_r4,11,11,11,111111111110,0.18010244279906965,0.0832614239111052,0.0587801873504588,True,True,True
structured_exponential_path_p2_r8,0,0,0,011111111111,0.008966772632856631,0.0940745290922824,0.0690121126015381,False,False,False
structured_exponential_path_p2_r8,1,1,1,101111111111,0.013632187372812793,0.0925646306997911,0.0674629379621564,False,False,False
structured_exponential_path_p2_r8,2,2,2,110111111111,0.01505295799834357,0.0922072907281229,0.0669946905744458,False,False,False
structured_exponential_path_p2_r8,3,3,3,111011111111,0.034813641476721724,0.0891852628715516,0.0642622153311685,False,False,False
structured_exponential_path_p2_r8,4,4,4,111101111111,0.04643918548521785,0.0881467206672208,0.0632678740837427,False,False,False
structured_exponential_path_p2_r8,5,5,5,111110111111,0.053593585484267,0.0876302659683052,0.062754548122028,False,False,False
structured_exponential_path_p2_r8,6,6,6,111111011111,0.1601355201657081,0.0836849565091918,0.0600522997884915,False,False,False
structured_exponential_path_p2_r8,7,7,7,111111101111,0.10476449794351045,0.0852143098547604,0.0605770719694452,False,False,False
structured_exponential_path_p2_r8,8,8,8,111111110111,0.12210094453286999,0.0846623615241569,0.0600776590648171,False,False,False
structured_exponential_path_p2_r8,9,9,9,111111111011,0.11636821504424888,0.0848356908620562,0.0603003605462355,False,False,True
structured_exponential_path_p2_r8,10,10,10,111111111101,0.14403004906437347,0.0840670141736464,0.0595664825472062,False,False,True
structured_exponential_path_p2_r8,11,11,11,111111111110,0.1801024427990696,0.0832614239111052,0.0587801873504588,True,True,True
structured_exponential_path_p3_r1,0,0,0,011111111111,0.008966772632856706,0.0940745290922824,0.0690121126015381,False,False,False
structured_exponential_path_p3_r1,1,1,1,101111111111,0.013632187372812805,0.0925646306997911,0.0674629379621564,False,False,False
structured_exponential_path_p3_r1,2,2,2,110111111111,0.015052957998343759,0.0922072907281229,0.0669946905744458,False,False,False
structured_exponential_path_p3_r1,3,3,3,111011111111,0.034813641476721745,0.0891852628715516,0.0642622153311685,False,False,False
structured_exponential_path_p3_r1,4,4,4,111101111111,0.046439185485217895,0.0881467206672208,0.0632678740837427,False,False,False
structured_exponential_path_p3_r1,5,5,5,111110111111,0.05359358548426691,0.0876302659683052,0.062754548122028,False,False,False
structured_exponential_path_p3_r1,6,6,6,111111011111,0.16013552016570828,0.0836849565091918,0.0600522997884915,False,False,False
structured_exponential_path_p3_r1,7,7,7,111111101111,0.10476449794351053,0.0852143098547604,0.0605770719694452,False,False,False
structured_exponential_path_p3_r1,8,8,8,111111110111,0.1221009445328707,0.0846623615241569,0.0600776590648171,False,False,False
structured_exponential_path_p3_r1,9,9,9,111111111011,0.11636821504424835,0.0848356908620562,0.0603003605462355,False,False,True
structured_exponential_path_p3_r1,10,10,10,111111111101,0.14403004906437333,0.0840670141736464,0.0595664825472062,False,False,True
structured_exponential_path_p3_r1,11,11,11,111111111110,0.180102442799069,0.0832614239111052,0.0587801873504588,True,True,True
structured_exponential_path_p3_r4,0,0,0,011111111111,0.00896677263285658,0.0940745290922824,0.0690121126015381,False,False,False
structured_exponential_path_p3_r4,1,1,1,101111111111,0.013632187372812764,0.0925646306997911,0.0674629379621564,False,False,False
structured_exponential_path_p3_r4,2,2,2,110111111111,0.015052957998343596,0.0922072907281229,0.0669946905744458,False,False,False
structured_exponential_path_p3_r4,3,3,3,111011111111,0.034813641476721724,0.0891852628715516,0.0642622153311685,False,False,False
structured_exponential_path_p3_r4,4,4,4,111101111111,0.04643918548521779,0.0881467206672208,0.0632678740837427,False,False,False
structured_exponential_path_p3_r4,5,5,5,111110111111,0.053593585484267,0.0876302659683052,0.062754548122028,False,False,False
structured_exponential_path_p3_r4,6,6,6,111111011111,0.16013552016570842,0.0836849565091918,0.0600522997884915,False,False,False
structured_exponential_path_p3_r4,7,7,7,111111101111,0.1047644979435103,0.0852143098547604,0.0605770719694452,False,False,False
structured_exponential_path_p3_r4,8,8,8,111111110111,0.12210094453287011,0.0846623615241569,0.0600776590648171,False,False,False
structured_exponential_path_p3_r4,9,9,9,111111111011,0.11636821504424869,0.0848356908620562,0.0603003605462355,False,False,True
structured_exponential_path_p3_r4,10,10,10,111111111101,0.1440300490643738,0.0840670141736464,0.0595664825472062,False,False,True
structured_exponential_path_p3_r4,11,11,11,111111111110,0.18010244279906923,0.0832614239111052,0.0587801873504588,True,True,True
structured_exponential_path_p3_r8,0,0,0,011111111111,0.008966772632856689,0.0940745290922824,0.0690121126015381,False,False,False
structured_exponential_path_p3_r8,1,1,1,101111111111,0.013632187372812774,0.0925646306997911,0.0674629379621564,False,False,False
structured_exponential_path_p3_r8,2,2,2,110111111111,0.015052957998343556,0.0922072907281229,0.0669946905744458,False,False,False
structured_exponential_path_p3_r8,3,3,3,111011111111,0.03481364147672173,0.0891852628715516,0.0642622153311685,False,False,False
structured_exponential_path_p3_r8,4,4,4,111101111111,0.046439185485217804,0.0881467206672208,0.0632678740837427,False,False,False
structured_exponential_path_p3_r8,5,5,5,111110111111,0.05359358548426704,0.0876302659683052,0.062754548122028,False,False,False
structured_exponential_path_p3_r8,6,6,6,111111011111,0.16013552016570837,0.0836849565091918,0.0600522997884915,False,False,False
structured_exponential_path_p3_r8,7,7,7,111111101111,0.10476449794351023,0.0852143098547604,0.0605770719694452,False,False,False
structured_exponential_path_p3_r8,8,8,8,111111110111,0.12210094453287004,0.0846623615241569,0.0600776590648171,False,False,False
structured_exponential_path_p3_r8,9,9,9,111111111011,0.11636821504424857,0.0848356908620562,0.0603003605462355,False,False,True
structured_exponential_path_p3_r8,10,10,10,111111111101,0.14403004906437372,0.0840670141736464,0.0595664825472062,False,False,True
structured_exponential_path_p3_r8,11,11,11,111111111110,0.18010244279906945,0.0832614239111052,0.0587801873504588,True,True,True
structured_exponential_path_p4_r1,0,0,0,011111111111,0.008966772632856753,0.0940745290922824,0.0690121126015381,False,False,False
structured_exponential_path_p4_r1,1,1,1,101111111111,0.013632187372812835,0.0925646306997911,0.0674629379621564,False,False,False
structured_exponential_path_p4_r1,2,2,2,110111111111,0.015052957998343847,0.0922072907281229,0.0669946905744458,False,False,False
structured_exponential_path_p4_r1,3,3,3,111011111111,0.0348136414767218,0.0891852628715516,0.0642622153311685,False,False,False
structured_exponential_path_p4_r1,4,4,4,111101111111,0.04643918548521791,0.0881467206672208,0.0632678740837427,False,False,False
structured_exponential_path_p4_r1,5,5,5,111110111111,0.05359358548426691,0.0876302659683052,0.062754548122028,False,False,False
structured_exponential_path_p4_r1,6,6,6,111111011111,0.1601355201657085,0.0836849565091918,0.0600522997884915,False,False,False
structured_exponential_path_p4_r1,7,7,7,111111101111,0.10476449794351056,0.0852143098547604,0.0605770719694452,False,False,False
structured_exponential_path_p4_r1,8,8,8,111111110111,0.12210094453287079,0.0846623615241569,0.0600776590648171,False,False,False
structured_exponential_path_p4_r1,9,9,9,111111111011,0.11636821504424792,0.0848356908620562,0.0603003605462355,False,False,True
structured_exponential_path_p4_r1,10,10,10,111111111101,0.14403004906437333,0.0840670141736464,0.0595664825472062,False,False,True
structured_exponential_path_p4_r1,11,11,11,111111111110,0.18010244279906867,0.0832614239111052,0.0587801873504588,True,True,True
structured_exponential_path_p4_r4,0,0,0,011111111111,0.008966772632856753,0.0940745290922824,0.0690121126015381,False,False,False
structured_exponential_path_p4_r4,1,1,1,101111111111,0.013632187372812835,0.0925646306997911,0.0674629379621564,False,False,False
structured_exponential_path_p4_r4,2,2,2,110111111111,0.015052957998343847,0.0922072907281229,0.0669946905744458,False,False,False
structured_exponential_path_p4_r4,3,3,3,111011111111,0.0348136414767218,0.0891852628715516,0.0642622153311685,False,False,False
structured_exponential_path_p4_r4,4,4,4,111101111111,0.04643918548521791,0.0881467206672208,0.0632678740837427,False,False,False
structured_exponential_path_p4_r4,5,5,5,111110111111,0.05359358548426691,0.0876302659683052,0.062754548122028,False,False,False
structured_exponential_path_p4_r4,6,6,6,111111011111,0.1601355201657085,0.0836849565091918,0.0600522997884915,False,False,False
structured_exponential_path_p4_r4,7,7,7,111111101111,0.10476449794351056,0.0852143098547604,0.0605770719694452,False,False,False
structured_exponential_path_p4_r4,8,8,8,111111110111,0.12210094453287079,0.0846623615241569,0.0600776590648171,False,False,False
structured_exponential_path_p4_r4,9,9,9,111111111011,0.11636821504424792,0.0848356908620562,0.0603003605462355,False,False,True
structured_exponential_path_p4_r4,10,10,10,111111111101,0.14403004906437333,0.0840670141736464,0.0595664825472062,False,False,True
structured_exponential_path_p4_r4,11,11,11,111111111110,0.18010244279906867,0.0832614239111052,0.0587801873504588,True,True,True
structured_exponential_path_p4_r8,0,0,0,011111111111,0.008966772632856583,0.0940745290922824,0.0690121126015381,False,False,False
structured_exponential_path_p4_r8,1,1,1,101111111111,0.01363218737281274,0.0925646306997911,0.0674629379621564,False,False,False
structured_exponential_path_p4_r8,2,2,2,110111111111,0.015052957998343596,0.0922072907281229,0.0669946905744458,False,False,False
structured_exponential_path_p4_r8,3,3,3,111011111111,0.03481364147672174,0.0891852628715516,0.0642622153311685,False,False,False
structured_exponential_path_p4_r8,4,4,4,111101111111,0.046439185485217756,0.0881467206672208,0.0632678740837427,False,False,False
structured_exponential_path_p4_r8,5,5,5,111110111111,0.053593585484266945,0.0876302659683052,0.062754548122028,False,False,False
structured_exponential_path_p4_r8,6,6,6,111111011111,0.1601355201657088,0.0836849565091918,0.0600522997884915,False,False,False
structured_exponential_path_p4_r8,7,7,7,111111101111,0.10476449794351028,0.0852143098547604,0.0605770719694452,False,False,False
structured_exponential_path_p4_r8,8,8,8,111111110111,0.12210094453287014,0.0846623615241569,0.0600776590648171,False,False,False
structured_exponential_path_p4_r8,9,9,9,111111111011,0.11636821504424832,0.0848356908620562,0.0603003605462355,False,False,True
structured_exponential_path_p4_r8,10,10,10,111111111101,0.14403004906437408,0.0840670141736464,0.0595664825472062,False,False,True
structured_exponential_path_p4_r8,11,11,11,111111111110,0.18010244279906912,0.0832614239111052,0.0587801873504588,True,True,True
structured_inverse_cycle_p1_r1,0,0,0,011111111111,0.009361272411425004,0.0940745290922824,0.0690121126015381,False,False,False
structured_inverse_cycle_p1_r1,1,1,1,101111111111,0.010846079003639696,0.0925646306997911,0.0674629379621564,False,False,False
structured_inverse_cycle_p1_r1,2,2,2,110111111111,0.011269096142717427,0.0922072907281229,0.0669946905744458,False,False,False
structured_inverse_cycle_p1_r1,3,3,3,111011111111,0.016815506878683252,0.0891852628715516,0.0642622153311685,False,False,False
structured_inverse_cycle_p1_r1,4,4,4,111101111111,0.02023869850713784,0.0881467206672208,0.0632678740837427,False,False,False
structured_inverse_cycle_p1_r1,5,5,5,111110111111,0.02251833503824556,0.0876302659683052,0.062754548122028,False,False,False
structured_inverse_cycle_p1_r1,6,6,6,111111011111,0.1613781911646016,0.0836849565091918,0.0600522997884915,False,False,False
structured_inverse_cycle_p1_r1,7,7,7,111111101111,0.04759883116701376,0.0852143098547604,0.0605770719694452,False,False,False
structured_inverse_cycle_p1_r1,8,8,8,111111110111,0.06384425535947114,0.0846623615241569,0.0600776590648171,False,False,False
structured_inverse_cycle_p1_r1,9,9,9,111111111011,0.057663913028885495,0.0848356908620562,0.0603003605462355,False,False,True
structured_inverse_cycle_p1_r1,10,10,10,111111111101,0.10104092831550342,0.0840670141736464,0.0595664825472062,False,False,True
structured_inverse_cycle_p1_r1,11,11,11,111111111110,0.4774248929826758,0.0832614239111052,0.0587801873504588,True,True,True
structured_inverse_cycle_p1_r4,0,0,0,011111111111,0.009361272411425004,0.0940745290922824,0.0690121126015381,False,False,False
structured_inverse_cycle_p1_r4,1,1,1,101111111111,0.010846079003639696,0.0925646306997911,0.0674629379621564,False,False,False
structured_inverse_cycle_p1_r4,2,2,2,110111111111,0.011269096142717427,0.0922072907281229,0.0669946905744458,False,False,False
structured_inverse_cycle_p1_r4,3,3,3,111011111111,0.016815506878683252,0.0891852628715516,0.0642622153311685,False,False,False
structured_inverse_cycle_p1_r4,4,4,4,111101111111,0.02023869850713784,0.0881467206672208,0.0632678740837427,False,False,False
structured_inverse_cycle_p1_r4,5,5,5,111110111111,0.02251833503824556,0.0876302659683052,0.062754548122028,False,False,False
structured_inverse_cycle_p1_r4,6,6,6,111111011111,0.1613781911646016,0.0836849565091918,0.0600522997884915,False,False,False
structured_inverse_cycle_p1_r4,7,7,7,111111101111,0.04759883116701376,0.0852143098547604,0.0605770719694452,False,False,False
structured_inverse_cycle_p1_r4,8,8,8,111111110111,0.06384425535947114,0.0846623615241569,0.0600776590648171,False,False,False
structured_inverse_cycle_p1_r4,9,9,9,111111111011,0.057663913028885495,0.0848356908620562,0.0603003605462355,False,False,True
structured_inverse_cycle_p1_r4,10,10,10,111111111101,0.10104092831550342,0.0840670141736464,0.0595664825472062,False,False,True
structured_inverse_cycle_p1_r4,11,11,11,111111111110,0.4774248929826758,0.0832614239111052,0.0587801873504588,True,True,True
structured_inverse_cycle_p1_r8,0,0,0,011111111111,0.009361272411425004,0.0940745290922824,0.0690121126015381,False,False,False
structured_inverse_cycle_p1_r8,1,1,1,101111111111,0.010846079003639696,0.0925646306997911,0.0674629379621564,False,False,False
structured_inverse_cycle_p1_r8,2,2,2,110111111111,0.011269096142717427,0.0922072907281229,0.0669946905744458,False,False,False
structured_inverse_cycle_p1_r8,3,3,3,111011111111,0.016815506878683252,0.0891852628715516,0.0642622153311685,False,False,False
structured_inverse_cycle_p1_r8,4,4,4,111101111111,0.02023869850713784,0.0881467206672208,0.0632678740837427,False,False,False
structured_inverse_cycle_p1_r8,5,5,5,111110111111,0.02251833503824556,0.0876302659683052,0.062754548122028,False,False,False
structured_inverse_cycle_p1_r8,6,6,6,111111011111,0.1613781911646016,0.0836849565091918,0.0600522997884915,False,False,False
structured_inverse_cycle_p1_r8,7,7,7,111111101111,0.04759883116701376,0.0852143098547604,0.0605770719694452,False,False,False
structured_inverse_cycle_p1_r8,8,8,8,111111110111,0.06384425535947114,0.0846623615241569,0.0600776590648171,False,False,False
structured_inverse_cycle_p1_r8,9,9,9,111111111011,0.057663913028885495,0.0848356908620562,0.0603003605462355,False,False,True
structured_inverse_cycle_p1_r8,10,10,10,111111111101,0.10104092831550342,0.0840670141736464,0.0595664825472062,False,False,True
structured_inverse_cycle_p1_r8,11,11,11,111111111110,0.4774248929826758,0.0832614239111052,0.0587801873504588,True,True,True
structured_inverse_cycle_p2_r1,0,0,0,011111111111,0.009361272411424988,0.0940745290922824,0.0690121126015381,False,False,False
structured_inverse_cycle_p2_r1,1,1,1,101111111111,0.01084607900363967,0.0925646306997911,0.0674629379621564,False,False,False
structured_inverse_cycle_p2_r1,2,2,2,110111111111,0.011269096142717384,0.0922072907281229,0.0669946905744458,False,False,False
structured_inverse_cycle_p2_r1,3,3,3,111011111111,0.01681550687868318,0.0891852628715516,0.0642622153311685,False,False,False
structured_inverse_cycle_p2_r1,4,4,4,111101111111,0.0202386985071378,0.0881467206672208,0.0632678740837427,False,False,False
structured_inverse_cycle_p2_r1,5,5,5,111110111111,0.022518335038245452,0.0876302659683052,0.062754548122028,False,False,False
structured_inverse_cycle_p2_r1,6,6,6,111111011111,0.16137819116460161,0.0836849565091918,0.0600522997884915,False,False,False
structured_inverse_cycle_p2_r1,7,7,7,111111101111,0.04759883116701364,0.0852143098547604,0.0605770719694452,False,False,False
structured_inverse_cycle_p2_r1,8,8,8,111111110111,0.06384425535947107,0.0846623615241569,0.0600776590648171,False,False,False
structured_inverse_cycle_p2_r1,9,9,9,111111111011,0.05766391302888544,0.0848356908620562,0.0603003605462355,False,False,True
structured_inverse_cycle_p2_r1,10,10,10,111111111101,0.10104092831550339,0.0840670141736464,0.0595664825472062,False,False,True
structured_inverse_cycle_p2_r1,11,11,11,111111111110,0.4774248929826763,0.0832614239111052,0.0587801873504588,True,True,True
structured_inverse_cycle_p2_r4,0,0,0,011111111111,0.009361272411424988,0.0940745290922824,0.0690121126015381,False,False,False
structured_inverse_cycle_p2_r4,1,1,1,101111111111,0.01084607900363967,0.0925646306997911,0.0674629379621564,False,False,False
structured_inverse_cycle_p2_r4,2,2,2,110111111111,0.011269096142717384,0.0922072907281229,0.0669946905744458,False,False,False
structured_inverse_cycle_p2_r4,3,3,3,111011111111,0.01681550687868318,0.0891852628715516,0.0642622153311685,False,False,False
structured_inverse_cycle_p2_r4,4,4,4,111101111111,0.0202386985071378,0.0881467206672208,0.0632678740837427,False,False,False
structured_inverse_cycle_p2_r4,5,5,5,111110111111,0.022518335038245452,0.0876302659683052,0.062754548122028,False,False,False
structured_inverse_cycle_p2_r4,6,6,6,111111011111,0.16137819116460161,0.0836849565091918,0.0600522997884915,False,False,False
structured_inverse_cycle_p2_r4,7,7,7,111111101111,0.04759883116701364,0.0852143098547604,0.0605770719694452,False,False,False
structured_inverse_cycle_p2_r4,8,8,8,111111110111,0.06384425535947107,0.0846623615241569,0.0600776590648171,False,False,False
structured_inverse_cycle_p2_r4,9,9,9,111111111011,0.05766391302888544,0.0848356908620562,0.0603003605462355,False,False,True
structured_inverse_cycle_p2_r4,10,10,10,111111111101,0.10104092831550339,0.0840670141736464,0.0595664825472062,False,False,True
structured_inverse_cycle_p2_r4,11,11,11,111111111110,0.4774248929826763,0.0832614239111052,0.0587801873504588,True,True,True
structured_inverse_cycle_p2_r8,0,0,0,011111111111,0.009361272411424988,0.0940745290922824,0.0690121126015381,False,False,False
structured_inverse_cycle_p2_r8,1,1,1,101111111111,0.01084607900363967,0.0925646306997911,0.0674629379621564,False,False,False
structured_inverse_cycle_p2_r8,2,2,2,110111111111,0.011269096142717384,0.0922072907281229,0.0669946905744458,False,False,False
structured_inverse_cycle_p2_r8,3,3,3,111011111111,0.01681550687868318,0.0891852628715516,0.0642622153311685,False,False,False
structured_inverse_cycle_p2_r8,4,4,4,111101111111,0.0202386985071378,0.0881467206672208,0.0632678740837427,False,False,False
structured_inverse_cycle_p2_r8,5,5,5,111110111111,0.022518335038245452,0.0876302659683052,0.062754548122028,False,False,False
structured_inverse_cycle_p2_r8,6,6,6,111111011111,0.16137819116460161,0.0836849565091918,0.0600522997884915,False,False,False
structured_inverse_cycle_p2_r8,7,7,7,111111101111,0.04759883116701364,0.0852143098547604,0.0605770719694452,False,False,False
structured_inverse_cycle_p2_r8,8,8,8,111111110111,0.06384425535947107,0.0846623615241569,0.0600776590648171,False,False,False
structured_inverse_cycle_p2_r8,9,9,9,111111111011,0.05766391302888544,0.0848356908620562,0.0603003605462355,False,False,True
structured_inverse_cycle_p2_r8,10,10,10,111111111101,0.10104092831550339,0.0840670141736464,0.0595664825472062,False,False,True
structured_inverse_cycle_p2_r8,11,11,11,111111111110,0.4774248929826763,0.0832614239111052,0.0587801873504588,True,True,True
structured_inverse_cycle_p3_r1,0,0,0,011111111111,0.00936127241142499,0.0940745290922824,0.0690121126015381,False,False,False
structured_inverse_cycle_p3_r1,1,1,1,101111111111,0.01084607900363969,0.0925646306997911,0.0674629379621564,False,False,False
structured_inverse_cycle_p3_r1,2,2,2,110111111111,0.011269096142717346,0.0922072907281229,0.0669946905744458,False,False,False
structured_inverse_cycle_p3_r1,3,3,3,111011111111,0.016815506878683145,0.0891852628715516,0.0642622153311685,False,False,False
structured_inverse_cycle_p3_r1,4,4,4,111101111111,0.020238698507137772,0.0881467206672208,0.0632678740837427,False,False,False
structured_inverse_cycle_p3_r1,5,5,5,111110111111,0.022518335038245383,0.0876302659683052,0.062754548122028,False,False,False
structured_inverse_cycle_p3_r1,6,6,6,111111011111,0.1613781911646016,0.0836849565091918,0.0600522997884915,False,False,False
structured_inverse_cycle_p3_r1,7,7,7,111111101111,0.04759883116701352,0.0852143098547604,0.0605770719694452,False,False,False
structured_inverse_cycle_p3_r1,8,8,8,111111110111,0.06384425535947105,0.0846623615241569,0.0600776590648171,False,False,False
structured_inverse_cycle_p3_r1,9,9,9,111111111011,0.05766391302888545,0.0848356908620562,0.0603003605462355,False,False,True
structured_inverse_cycle_p3_r1,10,10,10,111111111101,0.10104092831550349,0.0840670141736464,0.0595664825472062,False,False,True
structured_inverse_cycle_p3_r1,11,11,11,111111111110,0.47742489298267665,0.0832614239111052,0.0587801873504588,True,True,True
structured_inverse_cycle_p3_r4,0,0,0,011111111111,0.0020063975483221087,0.0940745290922824,0.0690121126015381,False,False,False
structured_inverse_cycle_p3_r4,1,1,1,101111111111,0.005681983721410511,0.0925646306997911,0.0674629379621564,False,False,False
structured_inverse_cycle_p3_r4,2,2,2,110111111111,0.01735704646594572,0.0922072907281229,0.0669946905744458,False,False,False
structured_inverse_cycle_p3_r4,3,3,3,111011111111,0.0038289089010376805,0.0891852628715516,0.0642622153311685,False,False,False
structured_inverse_cycle_p3_r4,4,4,4,111101111111,0.028859200444093663,0.0881467206672208,0.0632678740837427,False,False,False
structured_inverse_cycle_p3_r4,5,5,5,111110111111,0.0022371355369535046,0.0876302659683052,0.062754548122028,False,False,False
structured_inverse_cycle_p3_r4,6,6,6,111111011111,0.21112746148629574,0.0836849565091918,0.0600522997884915,False,False,False
structured_inverse_cycle_p3_r4,7,7,7,111111101111,0.03600091440589995,0.0852143098547604,0.0605770719694452,False,False,False
structured_inverse_cycle_p3_r4,8,8,8,111111110111,0.03363288817017832,0.0846623615241569,0.0600776590648171,False,False,False
structured_inverse_cycle_p3_r4,9,9,9,111111111011,0.1383693160862713,0.0848356908620562,0.0603003605462355,False,False,True
structured_inverse_cycle_p3_r4,10,10,10,111111111101,0.2259386454150077,0.0840670141736464,0.0595664825472062,False,False,True
structured_inverse_cycle_p3_r4,11,11,11,111111111110,0.29496010181858384,0.0832614239111052,0.0587801873504588,True,True,True
structured_inverse_cycle_p3_r8,0,0,0,011111111111,0.0020062949112406416,0.0940745290922824,0.0690121126015381,False,False,False
structured_inverse_cycle_p3_r8,1,1,1,101111111111,0.005682357317287838,0.0925646306997911,0.0674629379621564,False,False,False
structured_inverse_cycle_p3_r8,2,2,2,110111111111,0.017357583617232414,0.0922072907281229,0.0669946905744458,False,False,False
structured_inverse_cycle_p3_r8,3,3,3,111011111111,0.003829356817168146,0.0891852628715516,0.0642622153311685,False,False,False
structured_inverse_cycle_p3_r8,4,4,4,111101111111,0.028859409999189626,0.0881467206672208,0.0632678740837427,False,False,False
structured_inverse_cycle_p3_r8,5,5,5,111110111111,0.0022371241586996936,0.0876302659683052,0.062754548122028,False,False,False
structured_inverse_cycle_p3_r8,6,6,6,111111011111,0.21112621408251883,0.0836849565091918,0.0600522997884915,False,False,False
structured_inverse_cycle_p3_r8,7,7,7,111111101111,0.03599847967647179,0.0852143098547604,0.0605770719694452,False,False,False
structured_inverse_cycle_p3_r8,8,8,8,111111110111,0.033629728327913985,0.0846623615241569,0.0600776590648171,False,False,False
structured_inverse_cycle_p3_r8,9,9,9,111111111011,0.13836759279658364,0.0848356908620562,0.0603003605462355,False,False,True
structured_inverse_cycle_p3_r8,10,10,10,111111111101,0.22594066102589735,0.0840670141736464,0.0595664825472062,False,False,True
structured_inverse_cycle_p3_r8,11,11,11,111111111110,0.2949651972697959,0.0832614239111052,0.0587801873504588,True,True,True
structured_inverse_cycle_p4_r1,0,0,0,011111111111,0.009361272411424974,0.0940745290922824,0.0690121126015381,False,False,False
structured_inverse_cycle_p4_r1,1,1,1,101111111111,0.010846079003639682,0.0925646306997911,0.0674629379621564,False,False,False
structured_inverse_cycle_p4_r1,2,2,2,110111111111,0.011269096142717289,0.0922072907281229,0.0669946905744458,False,False,False
structured_inverse_cycle_p4_r1,3,3,3,111011111111,0.016815506878683117,0.0891852628715516,0.0642622153311685,False,False,False
structured_inverse_cycle_p4_r1,4,4,4,111101111111,0.020238698507137727,0.0881467206672208,0.0632678740837427,False,False,False
structured_inverse_cycle_p4_r1,5,5,5,111110111111,0.022518335038245296,0.0876302659683052,0.062754548122028,False,False,False
structured_inverse_cycle_p4_r1,6,6,6,111111011111,0.1613781911646014,0.0836849565091918,0.0600522997884915,False,False,False
structured_inverse_cycle_p4_r1,7,7,7,111111101111,0.047598831167013446,0.0852143098547604,0.0605770719694452,False,False,False
structured_inverse_cycle_p4_r1,8,8,8,111111110111,0.06384425535947098,0.0846623615241569,0.0600776590648171,False,False,False
structured_inverse_cycle_p4_r1,9,9,9,111111111011,0.05766391302888541,0.0848356908620562,0.0603003605462355,False,False,True
structured_inverse_cycle_p4_r1,10,10,10,111111111101,0.10104092831550361,0.0840670141736464,0.0595664825472062,False,False,True
structured_inverse_cycle_p4_r1,11,11,11,111111111110,0.4774248929826771,0.0832614239111052,0.0587801873504588,True,True,True
structured_inverse_cycle_p4_r4,0,0,0,011111111111,0.0003476609550510345,0.0940745290922824,0.0690121126015381,False,False,False
structured_inverse_cycle_p4_r4,1,1,1,101111111111,0.0010288417031338699,0.0925646306997911,0.0674629379621564,False,False,False
structured_inverse_cycle_p4_r4,2,2,2,110111111111,0.00010476433055607206,0.0922072907281229,0.0669946905744458,False,False,False
structured_inverse_cycle_p4_r4,3,3,3,111011111111,0.016342209106672258,0.0891852628715516,0.0642622153311685,False,False,False
structured_inverse_cycle_p4_r4,4,4,4,111101111111,0.007719419418427475,0.0881467206672208,0.0632678740837427,False,False,False
structured_inverse_cycle_p4_r4,5,5,5,111110111111,0.05607494558970341,0.0876302659683052,0.062754548122028,False,False,False
structured_inverse_cycle_p4_r4,6,6,6,111111011111,0.04745338370314989,0.0836849565091918,0.0600522997884915,False,False,False
structured_inverse_cycle_p4_r4,7,7,7,111111101111,0.07062510222984411,0.0852143098547604,0.0605770719694452,False,False,False
structured_inverse_cycle_p4_r4,8,8,8,111111110111,0.021930157471952302,0.0846623615241569,0.0600776590648171,False,False,False
structured_inverse_cycle_p4_r4,9,9,9,111111111011,0.0005883434409726083,0.0848356908620562,0.0603003605462355,False,False,True
