method,mixer_topology,warm_start_mode,depth,restarts,seed,expected_selected_worst_error,expected_normalized_cost,expected_nominal_error,probability_best_one_coast,probability_pareto_frontier,top_schedule,top_schedule_probability,top_schedule_selected_worst_error,best_one_coast_schedule,best_one_coast_selected_worst_error,angles
structured_inverse_complete_p3_r1,complete,inverse,3,1,20262649,0.0842841487476258,0.09458197431584188,0.059875983079977976,0.4774248929826756,0.6361297343270645,111111111110,0.4774248929826756,0.0832614239111052,111111111110,0.0832614239111052,"[0.19989996474209556, 0.3036183764337142, 0.25100841557379777, 0.0, 0.0, 0.0]"
structured_inverse_complete_p3_r4,complete,inverse,3,4,20262652,0.08366369285014066,0.03720198151181389,0.059334550077459344,0.5571202226177925,0.716350301931602,111111111110,0.5571202226177925,0.0832614239111052,111111111110,0.0832614239111052,"[2.229584331167452, 4.297821211981728, 4.454962598916125, 3.0715416660664783, 3.0935914289392223, 3.119489044702602]"
structured_inverse_complete_p3_r8,complete,inverse,3,8,20262656,0.08366369285065746,0.037201981559608174,0.05933455008424264,0.5571180994157081,0.7163495976280931,111111111110,0.5571180994157081,0.0832614239111052,111111111110,0.0832614239111052,"[2.229561120106152, 4.297793546020352, 4.454986393415202, 2.5479413737338077, 1.5227954642246737, 1.0250940622739821]"
structured_inverse_complete_p4_r1,complete,inverse,4,1,20262659,0.08367991640628493,0.03870234203475727,0.05934249241770523,0.5555942605711792,0.7157432543816018,111111111110,0.5555942605711792,0.0832614239111052,111111111110,0.0832614239111052,"[0.0, 0.8000207086515809, 1.8136397752503683, 2.1440680388016133, 0.1223748839365395, 0.38135159763221466, 0.0, 0.48299095780796303]"
structured_inverse_complete_p4_r4,complete,inverse,4,4,20262662,0.08353137752244011,0.024965410657876906,0.059221872337307906,0.6530255019878048,0.7563065157936826,111111111110,0.6530255019878048,0.0832614239111052,111111111110,0.0832614239111052,"[2.7188868303157605, 4.729896091009367, 5.234108341893227, 4.459743482601917, 1.5096690210979085, 3.0832113657348033, 1.00295559139254, 2.57156385884063]"
structured_inverse_complete_p4_r8,complete,inverse,4,8,20262666,0.08353137638550197,0.02496530551341314,0.059221859465703935,0.6530736335387194,0.7563153226469529,111111111110,0.6530736335387194,0.0832614239111052,111111111110,0.0832614239111052,"[2.7174027337783535, 4.7323591661847155, 5.2354119469173686, 4.45930794436009, 2.556905093935029, 2.0360857086864805, 2.0501633908299, 2.047949640358468]"
structured_exponential_complete_p1_r1,complete,exponential,1,1,20262729,0.08502980427472877,0.16354047556125367,0.06056673887097757,0.18010244279906987,0.4405007069076925,111111111110,0.18010244279906987,0.0832614239111052,111111111110,0.0832614239111052,"[0.15495095353863692, 0.0]"
structured_exponential_complete_p1_r4,complete,exponential,1,4,20262732,0.08441177380883819,0.10638478757567645,0.06002362449249317,0.22050540306545824,0.5075090951396841,111111111110,0.22050540306545824,0.0832614239111052,111111111110,0.0832614239111052,"[2.2977398366702704, 2.566834506912771]"
structured_exponential_complete_p1_r8,complete,exponential,1,8,20262736,0.08441177380883735,0.10638478757559919,0.060023624488998006,0.2205054009065544,0.5075090905287428,111111111110,0.2205054009065544,0.0832614239111052,111111111110,0.0832614239111052,"[2.2977380415836577, 0.4724393699055287]"
structured_exponential_complete_p2_r1,complete,exponential,2,1,20262739,0.08441177380883731,0.10638478757559577,0.060023624485839436,0.22050539663985758,0.5075090863140963,111111111110,0.22050539663985758,0.0832614239111052,111111111110,0.0832614239111052,"[0.4680484241689214, 1.8296898720017136, 0.0, 0.4724393852994648]"
structured_exponential_complete_p2_r4,complete,exponential,2,4,20262742,0.08404823684394802,0.07276475347825505,0.05972089117991987,0.2834431418574823,0.5688925653716248,111111111110,0.2834431418574823,0.0832614239111052,111111111110,0.0832614239111052,"[2.1878370440411112, 3.760985025449702, 2.5365081777423155, 0.9944853513870978]"
structured_exponential_complete_p2_r8,complete,exponential,2,8,20262746,0.08404823684389245,0.07276475347311763,0.059720891174226604,0.28344321223825303,0.5688925847747248,111111111110,0.28344321223825303,0.0832614239111052,111111111110,0.0832614239111052,"[2.1878359089773545, 3.760977016821805, 2.012909645203768, 0.9944851433143719]"
structured_exponential_complete_p3_r1,complete,exponential,3,1,20262749,0.08502980427472878,0.16354047556125362,0.06056673887097758,0.18010244279906992,0.4405007069076927,111111111110,0.18010244279906992,0.0832614239111052,111111111110,0.0832614239111052,"[0.19085015938778171, 0.325097139657479, 0.2631986754928285, 0.0, 0.0, 0.0]"
structured_exponential_complete_p3_r4,complete,exponential,3,4,20262752,0.0839198591327556,0.06089233486756141,0.05962012987084604,0.33639693701881335,0.5971759641619081,111111111110,0.33639693701881335,0.0832614239111052,111111111110,0.0832614239111052,"[1.7998145236045853, 3.7520073605376805, 4.259265273999513, 2.5238892001693265, 3.060391929944837, 2.579928414119107]"
structured_exponential_complete_p3_r8,complete,exponential,3,8,20262756,0.0839198591327591,0.06089233486788356,0.05962012982777275,0.3363967483758428,0.5971759119411357,111111111110,0.3363967483758428,0.0832614239111052,111111111110,0.0832614239111052,"[1.7998155463242356, 3.7520044789609597, 4.259273029294558, 0.9530928299497196, 0.9659967068169941, 0.48553355142158594]"
structured_exponential_complete_p4_r1,complete,exponential,4,1,20262759,0.08368415135310844,0.03909399149645759,0.0594332869875326,0.4808942536736025,0.6550283855590961,111111111110,0.4808942536736025,0.0832614239111052,111111111110,0.0832614239111052,"[2.457148903445182, 4.09437987545974, 4.819307804682984, 4.406459034305444, 0.42915452829611167, 0.42559223901691323, 0.4522058073701474, 0.4642990671350818]"
structured_exponential_complete_p4_r4,complete,exponential,4,4,20262762,0.08368415135310844,0.03909399149645759,0.0594332869875326,0.4808942536736025,0.6550283855590961,111111111110,0.4808942536736025,0.0832614239111052,111111111110,0.0832614239111052,"[2.457148903445182, 4.09437987545974, 4.819307804682984, 4.406459034305444, 0.42915452829611167, 0.42559223901691323, 0.4522058073701474, 0.4642990671350818]"
structured_exponential_complete_p4_r8,complete,exponential,4,8,20262766,0.08368415135307927,0.039093991493760014,0.05943328686530798,0.4808934282130133,0.6550282900257889,111111111110,0.4808934282130133,0.0832614239111052,111111111110,0.0832614239111052,"[2.4571292140558447, 4.094371460731198, 4.819301889167095, 4.406470651543875, 0.9527529814627195, 0.425591591495407, 2.5466006758696857, 0.4642993614120028]"
