structured_method,matched_uniform_method,mixer_topology,warm_start_mode,depth,restarts,restart_grid,structured_expected_selected_worst_error,matched_uniform_expected_selected_worst_error,structured_minus_matched_uniform_selected_worst_error,absolute_selected_worst_error_difference,structured_probability_best_one_coast,matched_uniform_probability_best_one_coast,structured_probability_pareto_frontier,matched_uniform_probability_pareto_frontier,structured_restart_grid_expected_selected_worst_error_min,structured_restart_grid_expected_selected_worst_error_max,structured_restart_grid_expected_selected_worst_error_spread,structured_restart_grid_probability_best_one_coast_min,structured_restart_grid_probability_best_one_coast_max,comparison_basis
structured_exponential_complete_p4_r4,uniform_match_complete_p4_r4,complete,exponential,4,4,[4],0.08368415135310844,0.08372972400931768,-4.557265620923345e-05,4.557265620923345e-05,0.4808942536736025,0.44984240358151933,0.6550283855590961,0.6431008668255972,0.08368415135310844,0.08368415135310844,0.0,0.4808942536736025,0.4808942536736025,"same feasible subspace, same mixer topology, same depth, same restart count"
structured_exponential_complete_p4_r8,uniform_match_complete_p4_r8,complete,exponential,4,8,[8],0.08368415135307927,0.083729724000715,-4.5572647635730434e-05,4.5572647635730434e-05,0.4808934282130133,0.4498482856960486,0.6550282900257889,0.6431008634350095,0.08368415135307927,0.08368415135307927,0.0,0.4808934282130133,0.4808934282130133,"same feasible subspace, same mixer topology, same depth, same restart count"
structured_inverse_complete_p1_r1,uniform_match_complete_p1_r1,complete,inverse,1,1,[1],0.0842841487476258,0.08476672503171202,-0.0004825762840862252,0.0004825762840862252,0.4774248929826754,0.1750334885155397,0.6361297343270644,0.4540953798555095,0.0842841487476258,0.0842841487476258,0.0,0.4774248929826754,0.4774248929826754,"same feasible subspace, same mixer topology, same depth, same restart count"
structured_inverse_complete_p1_r4,uniform_match_complete_p1_r4,complete,inverse,1,4,[4],0.083857152665641,0.08476672503171202,-0.0009095723660710181,0.0009095723660710181,0.5087789558547875,0.1750334885155397,0.6795438653347134,0.4540953798555095,0.083857152665641,0.083857152665641,0.0,0.5087789558547875,0.5087789558547875,"same feasible subspace, same mixer topology, same depth, same restart count"
structured_inverse_complete_p1_r8,uniform_match_complete_p1_r8,complete,inverse,1,8,[8],0.08385715266563783,0.08476672503171202,-0.0009095723660741961,0.0009095723660741961,0.5087789652775052,0.1750334885155397,0.6795438698441463,0.4540953798555095,0.08385715266563783,0.08385715266563783,0.0,0.5087789652775052,0.5087789652775052,"same feasible subspace, same mixer topology, same depth, same restart count"
structured_inverse_complete_p2_r1,uniform_match_complete_p2_r1,complete,inverse,2,1,[1],0.083842883722256,0.08476672503171202,-0.0009238413094560249,0.0009238413094560249,0.5138545473067614,0.17503348736005123,0.6829228370394109,0.4540953780761948,0.083842883722256,0.083842883722256,0.0,0.5138545473067614,0.5138545473067614,"same feasible subspace, same mixer topology, same depth, same restart count"
structured_inverse_complete_p2_r4,uniform_match_complete_p2_r4,complete,inverse,2,4,[4],0.08371001243795391,0.0841488242633058,-0.0004388118253518952,0.0004388118253518952,0.5382515048695282,0.25261912535068104,0.7063635001032877,0.5496996305584687,0.08371001243795391,0.08371001243795391,0.0,0.5382515048695282,0.5382515048695282,"same feasible subspace, same mixer topology, same depth, same restart count"
structured_inverse_complete_p2_r8,uniform_match_complete_p2_r8,complete,inverse,2,8,[8],0.08371001239726086,0.08414882426330866,-0.0004388118660478002,0.0004388118660478002,0.538261731354996,0.2526190679114353,0.7063684275305547,0.5496995981672725,0.08371001239726086,0.08371001239726086,0.0,0.538261731354996,0.538261731354996,"same feasible subspace, same mixer topology, same depth, same restart count"
structured_inverse_complete_p3_r1,uniform_match_complete_p3_r1,complete,inverse,3,1,[1],0.0842841487476258,0.08414882426331184,0.00013532448431395616,0.00013532448431395616,0.4774248929826756,0.2526190820248695,0.6361297343270645,0.5496996021993882,0.0842841487476258,0.0842841487476258,0.0,0.4774248929826756,0.4774248929826756,"same feasible subspace, same mixer topology, same depth, same restart count"
structured_inverse_complete_p3_r4,uniform_match_complete_p3_r4,complete,inverse,3,4,[4],0.08366369285014066,0.08396949258844869,-0.0003057997383080213,0.0003057997383080213,0.5571202226177925,0.30769166614046467,0.716350301931602,0.5835813863379219,0.08366369285014066,0.08366369285014066,0.0,0.5571202226177925,0.5571202226177925,"same feasible subspace, same mixer topology, same depth, same restart count"
