method,analysis_stage,oracle,iterations,initial_state,states_in_support,feasible_support_probability,expected_selected_worst_error,initial_expected_selected_worst_error,expected_nominal_error,probability_best_state,initial_probability_best_state,probability_good_set,probability_pareto_frontier,top_schedule,top_schedule_probability,top_schedule_selected_worst_error,best_schedule,best_selected_worst_error,top3_schedules,predeclared_protocol_name,predeclared_good_rule,predeclared_iteration_rule,predeclared_iteration_cap,initial_good_probability_predeclared,predicted_good_probability_predeclared
grover_warm_top_3_r10,exploratory_sweep,top_3,10,inverse,12,1.0,0.08643203055703452,0.0842841487476258,0.06173744438103578,0.037858245426781324,0.47742489298267526,0.05866723041265254,0.254518096097051,111111110111,0.23101021156076498,0.0846623615241569,111111111110,0.0832614239111052,111111110111:0.231; 111111111011:0.209; 111111101111:0.172,,,,,,
grover_warm_thresholdle0p0846623615242_r12,exploratory_sweep,threshold<=0.0846623615242,12,inverse,12,1.0,0.08646520945832614,0.0842841487476258,0.06179633026393409,0.12665150628120947,0.47742489298267526,0.21320281199480293,0.3845667123541188,111111111011,0.23111101979082835,0.0848356908620562,111111111110,0.0832614239111052,111111111011:0.231; 111111101111:0.191; 111111111110:0.127,,,,,,
grover_warm_top_3_r7,exploratory_sweep,top_3,7,inverse,12,1.0,0.08652170784469494,0.0842841487476258,0.06181516318280243,0.01950567848101246,0.47742489298267526,0.030227077903382065,0.23858523773110712,111111110111,0.23798964100405018,0.0846623615241569,111111111110,0.0832614239111052,111111110111:0.238; 111111111011:0.215; 111111101111:0.177,,,,,,
grover_uniform_thresholdle0p0836849565092_r4,exploratory_sweep,threshold<=0.0836849565092,4,uniform,12,1.0,0.08653729343183728,0.0874612047385159,0.06198460509644753,0.1798633338413858,0.08333333333333333,0.3597266676827716,0.30791800030483146,111111011111,0.1798633338413858,0.0836849565091918,111111111110,0.0832614239111052,111111011111:0.180; 111111111110:0.180; 011111111111:0.064,,,,,,
grover_uniform_top_2_r4,exploratory_sweep,top_2,4,uniform,12,1.0,0.08653729343183728,0.0874612047385159,0.06198460509644753,0.1798633338413858,0.08333333333333333,0.3597266676827716,0.30791800030483146,111111011111,0.1798633338413858,0.0836849565091918,111111111110,0.0832614239111052,111111011111:0.180; 111111111110:0.180; 011111111111:0.064,,,,,,
grover_warm_top_8_r8,exploratory_sweep,top_8,8,inverse,12,1.0,0.08654344437950293,0.0842841487476258,0.061934595141727486,0.32992956450516764,0.47742489298267526,0.6576879957958863,0.43960423786057656,111111111110,0.32992956450516764,0.0832614239111052,111111111110,0.0832614239111052,111111111110:0.330; 111011111111:0.119; 111111011111:0.112,,,,,,
grover_warm_top_3_r4,exploratory_sweep,top_3,4,inverse,12,1.0,0.08658248283352718,0.0842841487476258,0.06186783381360152,0.007068002450970804,0.47742489298267526,0.010952967409708905,0.227787416850043,111111110111,0.24271965411592852,0.0846623615241569,111111111110,0.0832614239111052,111111110111:0.243; 111111111011:0.219; 111111101111:0.181,,,,,,
grover_warm_thresholdle0p0846623615242_r11,exploratory_sweep,threshold<=0.0846623615242,11,inverse,12,1.0,0.08658802382642312,0.0842841487476258,0.06190446399206339,0.10689964351937649,0.47742489298267526,0.17995289016909616,0.3704013324412166,111111111011,0.24087773408296637,0.0848356908620562,111111111110,0.0832614239111052,111111111011:0.241; 111111101111:0.199; 111111111110:0.107,,,,,,
grover_warm_top_3_r1,exploratory_sweep,top_3,1,inverse,12,1.0,0.08661316970358529,0.0842841487476258,0.06189442858283583,0.0007878968435103888,0.47742489298267526,0.0012209685139535401,0.22233531669083853,111111110111,0.24510796056445802,0.0846623615241569,111111111110,0.0832614239111052,111111110111:0.245; 111111111011:0.221; 111111101111:0.183,,,,,,
grover_uniform_top_8_r5,exploratory_sweep,top_8,5,uniform,12,1.0,0.08668197320322586,0.0874612047385159,0.062043691798226275,0.09761525738510957,0.08333333333333333,0.7809220590808765,0.2928457721553287,111101111111,0.09761525738510957,0.0881467206672208,111111111110,0.0832614239111052,111101111111:0.098; 111110111111:0.098; 111111011111:0.098,,,,,,
grover_uniform_thresholdle0p0836849565092_r10,exploratory_sweep,threshold<=0.0836849565092,10,uniform,12,1.0,0.08676171754012926,0.0874612047385159,0.06217271959643637,0.15641556441715146,0.08333333333333333,0.3128311288343029,0.29384933865029084,111111011111,0.15641556441715146,0.0836849565091918,111111111110,0.0832614239111052,111111011111:0.156; 111111111110:0.156; 011111111111:0.069,,,,,,
grover_uniform_top_2_r10,exploratory_sweep,top_2,10,uniform,12,1.0,0.08676171754012926,0.0874612047385159,0.06217271959643637,0.15641556441715146,0.08333333333333333,0.3128311288343029,0.29384933865029084,111111011111,0.15641556441715146,0.0836849565091918,111111111110,0.0832614239111052,111111011111:0.156; 111111111110:0.156; 011111111111:0.069,,,,,,
grover_warm_thresholdle0p0876302659683_r10,exploratory_sweep,threshold<=0.0876302659683,10,inverse,12,1.0,0.08676516062940913,0.0842841487476258,0.062121764909177674,0.2892320546033951,0.47742489298267526,0.5642998448741983,0.38537812493242823,111111111110,0.2892320546033951,0.0832614239111052,111111111110,0.0832614239111052,111111111110:0.289; 111101111111:0.129; 111011111111:0.107,,,,,,
grover_uniform_thresholdle0p0832614239111_r4,exploratory_sweep,threshold<=0.0832614239111,4,uniform,12,1.0,0.08676668222704806,0.0874612047385159,0.06210104984534762,0.234923538078545,0.08333333333333333,0.234923538078545,0.37402834933699136,111111111110,0.234923538078545,0.0832614239111052,111111111110,0.0832614239111052,111111111110:0.235; 011111111111:0.070; 101111111111:0.070,,,,,,
grover_uniform_top_1_r4,exploratory_sweep,top_1,4,uniform,12,1.0,0.08676668222704806,0.0874612047385159,0.06210104984534762,0.234923538078545,0.08333333333333333,0.234923538078545,0.37402834933699136,111111111110,0.234923538078545,0.0832614239111052,111111111110,0.0832614239111052,111111111110:0.235; 011111111111:0.070; 101111111111:0.070,,,,,,
grover_warm_top_5_r9,exploratory_sweep,top_5,9,inverse,12,1.0,0.08676712543043454,0.0842841487476258,0.062078070069634936,0.17911268099618496,0.47742489298267526,0.32314841697991725,0.2386530401984003,111111101111,0.23236820040211373,0.0852143098547604,111111111110,0.0832614239111052,111111101111:0.232; 111111111110:0.179; 111110111111:0.110,,,,,,
grover_uniform_thresholdle0p0846623615242_r4,exploratory_sweep,threshold<=0.0846623615242,4,uniform,12,1.0,0.08679605135435546,0.0874612047385159,0.06216944185735277,0.11462937560331256,0.08333333333333333,0.45851750241325023,0.2969440634049688,111111011111,0.11462937560331256,0.0836849565091918,111111111110,0.0832614239111052,111111011111:0.115; 111111110111:0.115; 111111111101:0.115,,,,,,
grover_warm_top_8_r1,exploratory_sweep,top_8,1,inverse,12,1.0,0.08683657056128832,0.0842841487476258,0.06220168417820589,0.31079318329954914,0.47742489298267526,0.6195411621807005,0.4141065705390001,111111111110,0.31079318329954914,0.0832614239111052,111111111110,0.0832614239111052,111111111110:0.311; 111011111111:0.132; 111111011111:0.105,,,,,,
grover_warm_thresholdle0p0846623615242_r5,exploratory_sweep,threshold<=0.0846623615242,5,inverse,12,1.0,0.08684922615781485,0.0842841487476258,0.06213444345071393,0.06489126385938773,0.47742489298267526,0.1092367578953209,0.34027431786115236,111111111011,0.261649640356413,0.0848356908620562,111111111110,0.0832614239111052,111111111011:0.262; 111111101111:0.216; 111110111111:0.102,,,,,,
grover_uniform_thresholdle0p0832614239111_r11,exploratory_sweep,threshold<=0.0832614239111,11,uniform,12,1.0,0.08696828739502095,0.0874612047385159,0.06229204947526129,0.19092011387547428,0.08333333333333333,0.19092011387547428,0.3380255477162971,111111111110,0.19092011387547428,0.0832614239111052,111111111110,0.0832614239111052,111111111110:0.191; 011111111111:0.074; 101111111111:0.074,,,,,,
grover_uniform_top_1_r11,exploratory_sweep,top_1,11,uniform,12,1.0,0.08696828739502095,0.0874612047385159,0.06229204947526129,0.19092011387547428,0.08333333333333333,0.19092011387547428,0.3380255477162971,111111111110,0.19092011387547428,0.0832614239111052,111111111110,0.0832614239111052,111111111110:0.191; 011111111111:0.074; 101111111111:0.074,,,,,,
grover_warm_thresholdle0p0876302659683_r4,exploratory_sweep,threshold<=0.0876302659683,4,inverse,12,1.0,0.08701301421569245,0.0842841487476258,0.06234611896586881,0.2704315521762915,0.47742489298267526,0.5276195377148862,0.3603279886912024,111111111110,0.2704315521762915,0.0832614239111052,111111111110,0.0832614239111052,111111111110:0.270; 111101111111:0.140; 111011111111:0.116,,,,,,
grover_uniform_thresholdle0p0876302659683_r8,exploratory_sweep,threshold<=0.0876302659683,8,uniform,12,1.0,0.08705987088528333,0.0874612047385159,0.06239316885595646,0.09219401597007432,0.08333333333333333,0.6453581117905203,0.27658204791022295,111110111111,0.09219401597007432,0.0876302659683052,111111111110,0.0832614239111052,111110111111:0.092; 111111011111:0.092; 111111101111:0.092,,,,,,
grover_uniform_top_5_r9,exploratory_sweep,top_5,9,uniform,12,1.0,0.08709626410176742,0.0874612047385159,0.0624326962377955,0.0960089751043944,0.08333333333333333,0.48004487552197206,0.2880269253131832,111111011111,0.0960089751043944,0.0836849565091918,111111111110,0.0832614239111052,111111011111:0.096; 111111110111:0.096; 111111111011:0.096,,,,,,
grover_warm_thresholdle0p0846623615242_r1,exploratory_sweep,threshold<=0.0846623615242,1,inverse,12,1.0,0.0871158043417184,0.0842841487476258,0.062369156158274895,0.02201830212575764,0.47742489298267526,0.037065204089555714,0.3095272537350432,111111111011,0.2828490569967135,0.0848356908620562,111111111110,0.0832614239111052,111111111011:0.283; 111111101111:0.233; 111110111111:0.110,,,,,,
grover_warm_top_8_r5,exploratory_sweep,top_8,5,inverse,12,1.0,0.08713548940548818,0.0842841487476258,0.062474051339666214,0.2912786352734697,0.47742489298267526,0.5806404834877074,0.3881050267699091,111111111110,0.2912786352734697,0.0832614239111052,111111111110,0.0832614239111052,111111111110:0.291; 111011111111:0.146; 111111011111:0.098,,,,,,
grover_warm_top_5_r5,exploratory_sweep,top_5,5,inverse,12,1.0,0.087137198357607,0.0842841487476258,0.06240627805636033,0.13465101759616793,0.47742489298267526,0.2429323425841828,0.1794114997129557,111111101111,0.2599069774667835,0.0852143098547604,111111111110,0.0832614239111052,111111101111:0.260; 111111111110:0.135; 111110111111:0.123,,,,,,
grover_warm_thresholdle0p0846623615242_r8,exploratory_sweep,threshold<=0.0846623615242,8,inverse,12,1.0,0.08724325384260767,0.0842841487476258,0.062481370957674386,0.0015209849988148147,0.47742489298267526,0.0025603981213553257,0.2948272587118176,111111111011,0.2929843765130598,0.0848356908620562,111111111110,0.0832614239111052,111111111011:0.293; 111111101111:0.242; 111110111111:0.114,,,,,,
grover_warm_thresholdle0p0876302659683_r1,exploratory_sweep,threshold<=0.0876302659683,1,inverse,12,1.0,0.08726188076738398,0.0842841487476258,0.06257138994654735,0.25155421302109454,0.47742489298267526,0.49078931994555103,0.33517547377608026,111111111110,0.25155421302109454,0.0832614239111052,111111111110,0.0832614239111052,111111111110:0.252; 111101111111:0.150; 111011111111:0.125,,,,,,
grover_warm_top_8_r12,exploratory_sweep,top_8,12,inverse,12,1.0,0.0874383158835881,0.0842841487476258,0.06274997903661646,0.27150898218830727,0.47742489298267526,0.5412312734199116,0.36176357631424755,111111111110,0.27150898218830727,0.0832614239111052,111111111110,0.0832614239111052,111111111110:0.272; 111011111111:0.160; 110111111111:0.107,,,,,,
grover_uniform_thresholdle0p0832614239111_r0,exploratory_sweep,threshold<=0.0832614239111,0,uniform,12,1.0,0.0874612047385159,0.0874612047385159,0.06275903666181115,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.25,011111111111,0.08333333333333333,0.0940745290922824,111111111110,0.0832614239111052,011111111111:0.083; 101111111111:0.083; 110111111111:0.083,,,,,,
grover_uniform_thresholdle0p0836849565092_r0,exploratory_sweep,threshold<=0.0836849565092,0,uniform,12,1.0,0.0874612047385159,0.0874612047385159,0.06275903666181115,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.25,011111111111,0.08333333333333333,0.0940745290922824,111111111110,0.0832614239111052,011111111111:0.083; 101111111111:0.083; 110111111111:0.083,,,,,,
grover_uniform_thresholdle0p0846623615242_r0,exploratory_sweep,threshold<=0.0846623615242,0,uniform,12,1.0,0.0874612047385159,0.0874612047385159,0.06275903666181115,0.08333333333333333,0.08333333333333333,0.3333333333333333,0.25,011111111111,0.08333333333333333,0.0940745290922824,111111111110,0.0832614239111052,011111111111:0.083; 101111111111:0.083; 110111111111:0.083,,,,,,
grover_uniform_thresholdle0p0876302659683_r0,exploratory_sweep,threshold<=0.0876302659683,0,uniform,12,1.0,0.0874612047385159,0.0874612047385159,0.06275903666181115,0.08333333333333333,0.08333333333333333,0.5833333333333333,0.25,011111111111,0.08333333333333333,0.0940745290922824,111111111110,0.0832614239111052,011111111111:0.083; 101111111111:0.083; 110111111111:0.083,,,,,,
grover_uniform_top_1_r0,exploratory_sweep,top_1,0,uniform,12,1.0,0.0874612047385159,0.0874612047385159,0.06275903666181115,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.25,011111111111,0.08333333333333333,0.0940745290922824,111111111110,0.0832614239111052,011111111111:0.083; 101111111111:0.083; 110111111111:0.083,,,,,,
grover_uniform_top_2_r0,exploratory_sweep,top_2,0,uniform,12,1.0,0.0874612047385159,0.0874612047385159,0.06275903666181115,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.25,011111111111,0.08333333333333333,0.0940745290922824,111111111110,0.0832614239111052,011111111111:0.083; 101111111111:0.083; 110111111111:0.083,,,,,,
grover_uniform_top_3_r0,exploratory_sweep,top_3,0,uniform,12,1.0,0.0874612047385159,0.0874612047385159,0.06275903666181115,0.08333333333333333,0.08333333333333333,0.25,0.25,011111111111,0.08333333333333333,0.0940745290922824,111111111110,0.0832614239111052,011111111111:0.083; 101111111111:0.083; 110111111111:0.083,,,,,,
grover_uniform_top_3_r11,exploratory_sweep,top_3,11,uniform,12,1.0,0.0874612047385159,0.0874612047385159,0.06275903666181115,0.08333333333333333,0.08333333333333333,0.25,0.25,011111111111,0.08333333333333333,0.0940745290922824,111111111110,0.0832614239111052,011111111111:0.083; 101111111111:0.083; 110111111111:0.083,,,,,,
grover_uniform_top_3_r12,exploratory_sweep,top_3,12,uniform,12,1.0,0.0874612047385159,0.0874612047385159,0.06275903666181115,0.08333333333333333,0.08333333333333333,0.25,0.25,011111111111,0.08333333333333333,0.0940745290922824,111111111110,0.0832614239111052,011111111111:0.083; 101111111111:0.083; 110111111111:0.083,,,,,,
grover_uniform_top_3_r2,exploratory_sweep,top_3,2,uniform,12,1.0,0.0874612047385159,0.0874612047385159,0.06275903666181115,0.08333333333333333,0.08333333333333333,0.25,0.25,011111111111,0.08333333333333333,0.0940745290922824,111111111110,0.0832614239111052,011111111111:0.083; 101111111111:0.083; 110111111111:0.083,,,,,,
grover_uniform_top_3_r3,exploratory_sweep,top_3,3,uniform,12,1.0,0.0874612047385159,0.0874612047385159,0.06275903666181115,0.08333333333333333,0.08333333333333333,0.25,0.25,011111111111,0.08333333333333333,0.0940745290922824,111111111110,0.0832614239111052,011111111111:0.083; 101111111111:0.083; 110111111111:0.083,,,,,,
grover_uniform_top_3_r5,exploratory_sweep,top_3,5,uniform,12,1.0,0.0874612047385159,0.0874612047385159,0.06275903666181115,0.08333333333333333,0.08333333333333333,0.25,0.25,011111111111,0.08333333333333333,0.0940745290922824,111111111110,0.0832614239111052,011111111111:0.083; 101111111111:0.083; 110111111111:0.083,,,,,,
grover_uniform_top_3_r6,exploratory_sweep,top_3,6,uniform,12,1.0,0.0874612047385159,0.0874612047385159,0.06275903666181115,0.08333333333333333,0.08333333333333333,0.25,0.25,011111111111,0.08333333333333333,0.0940745290922824,111111111110,0.0832614239111052,011111111111:0.083; 101111111111:0.083; 110111111111:0.083,,,,,,
grover_uniform_top_3_r8,exploratory_sweep,top_3,8,uniform,12,1.0,0.0874612047385159,0.0874612047385159,0.06275903666181115,0.08333333333333333,0.08333333333333333,0.25,0.25,011111111111,0.08333333333333333,0.0940745290922824,111111111110,0.0832614239111052,011111111111:0.083; 101111111111:0.083; 110111111111:0.083,,,,,,
grover_uniform_top_3_r9,exploratory_sweep,top_3,9,uniform,12,1.0,0.0874612047385159,0.0874612047385159,0.06275903666181115,0.08333333333333333,0.08333333333333333,0.25,0.25,011111111111,0.08333333333333333,0.0940745290922824,111111111110,0.0832614239111052,011111111111:0.083; 101111111111:0.083; 110111111111:0.083,,,,,,
grover_uniform_top_5_r0,exploratory_sweep,top_5,0,uniform,12,1.0,0.0874612047385159,0.0874612047385159,0.06275903666181115,0.08333333333333333,0.08333333333333333,0.41666666666666663,0.25,011111111111,0.08333333333333333,0.0940745290922824,111111111110,0.0832614239111052,011111111111:0.083; 101111111111:0.083; 110111111111:0.083,,,,,,
grover_uniform_top_8_r0,exploratory_sweep,top_8,0,uniform,12,1.0,0.0874612047385159,0.0874612047385159,0.06275903666181115,0.08333333333333333,0.08333333333333333,0.6666666666666666,0.25,011111111111,0.08333333333333333,0.0940745290922824,111111111110,0.0832614239111052,011111111111:0.083; 101111111111:0.083; 110111111111:0.083,,,,,,
uniform_feasible,exploratory_sweep,none,0,uniform,12,1.0,0.0874612047385159,0.0874612047385159,0.06275903666181115,0.08333333333333333,0.08333333333333333,,0.25,011111111111,0.08333333333333333,0.0940745290922824,111111111110,0.0832614239111052,011111111111:0.083; 101111111111:0.083; 110111111111:0.083,,,,,,
grover_warm_top_5_r1,exploratory_sweep,top_5,1,inverse,12,1.0,0.08746959567534403,0.0842841487476258,0.06270107253181935,0.09471581409665611,0.47742489298267526,0.17088273827440773,0.12620109789722225,111111101111,0.28464214439724195,0.0852143098547604,111111111110,0.0832614239111052,111111101111:0.285; 111110111111:0.135; 111101111111:0.121,,,,,,
grover_warm_thresholdle0p0876302659683_r7,exploratory_sweep,threshold<=0.0876302659683,7,inverse,12,1.0,0.08751040951109416,0.0842841487476258,0.06279635514754307,0.23270249770240817,0.47742489298267526,0.4540090949994102,0.3100571005334002,111111111110,0.23270249770240817,0.0832614239111052,111111111110,0.0832614239111052,111111111110:0.233; 111101111111:0.161; 111011111111:0.134,,,,,,
grover_warm_top_5_r2,exploratory_sweep,top_5,2,inverse,12,1.0,0.08775375785710214,0.0842841487476258,0.06295308852847957,0.06057572345864007,0.47742489298267526,0.10928846039376586,0.08071221135889273,111111101111,0.3057879197270868,0.0852143098547604,111111111110,0.0832614239111052,111111101111:0.306; 111110111111:0.145; 111101111111:0.130,,,,,,
grover_uniform_thresholdle0p0832614239111_r10,exploratory_sweep,threshold<=0.0832614239111,10,uniform,12,1.0,0.0877618484744634,0.0874612047385159,0.06304386488759134,0.017713220615424453,0.08333333333333333,0.017713220615424453,0.19631081686716548,011111111111,0.08929879812587051,0.0940745290922824,111111111110,0.0832614239111052,011111111111:0.089; 101111111111:0.089; 110111111111:0.089,,,,,,
grover_uniform_top_1_r10,exploratory_sweep,top_1,10,uniform,12,1.0,0.0877618484744634,0.0874612047385159,0.06304386488759134,0.017713220615424453,0.08333333333333333,0.017713220615424453,0.19631081686716548,011111111111,0.08929879812587051,0.0940745290922824,111111111110,0.0832614239111052,011111111111:0.089; 101111111111:0.089; 110111111111:0.089,,,,,,
grover_uniform_thresholdle0p0832614239111_r5,exploratory_sweep,threshold<=0.0832614239111,5,uniform,12,1.0,0.0878139780776742,0.0874612047385159,0.06309325218763391,0.006335134097670302,0.08333333333333333,0.006335134097670302,0.18700147335263936,011111111111,0.09033316962748453,0.0940745290922824,111111111110,0.0832614239111052,011111111111:0.090; 101111111111:0.090; 110111111111:0.090,,,,,,
grover_uniform_top_1_r5,exploratory_sweep,top_1,5,uniform,12,1.0,0.0878139780776742,0.0874612047385159,0.06309325218763391,0.006335134097670302,0.08333333333333333,0.006335134097670302,0.18700147335263936,011111111111,0.09033316962748453,0.0940745290922824,111111111110,0.0832614239111052,011111111111:0.090; 101111111111:0.090; 110111111111:0.090,,,,,,
grover_uniform_top_5_r8,exploratory_sweep,top_5,8,uniform,12,1.0,0.08781835213275711,0.0874612047385159,0.06307840814400949,0.07092837764189601,0.08333333333333333,0.35464188820948006,0.21278513292568801,011111111111,0.09219401597007425,0.0940745290922824,111111111110,0.0832614239111052,011111111111:0.092; 101111111111:0.092; 110111111111:0.092,,,,,,
grover_uniform_thresholdle0p0876302659683_r9,exploratory_sweep,threshold<=0.0876302659683,9,uniform,12,1.0,0.08787129601822019,0.0874612047385159,0.06313288799654666,0.07427930349686113,0.08333333333333333,0.5199551244780278,0.22283791049058338,011111111111,0.09600897510439448,0.0940745290922824,111111111110,0.0832614239111052,011111111111:0.096; 101111111111:0.096; 110111111111:0.096,,,,,,
grover_uniform_thresholdle0p0836849565092_r11,exploratory_sweep,threshold<=0.0836849565092,11,uniform,12,1.0,0.08797156901294984,0.0874612047385159,0.06318682902791652,0.030010613593596837,0.08333333333333333,0.060021227187193674,0.21800636815615812,011111111111,0.09399787728128065,0.0940745290922824,111111111110,0.0832614239111052,011111111111:0.094; 101111111111:0.094; 110111111111:0.094,,,,,,
grover_uniform_top_2_r11,exploratory_sweep,top_2,11,uniform,12,1.0,0.08797156901294984,0.0874612047385159,0.06318682902791652,0.030010613593596837,0.08333333333333333,0.060021227187193674,0.21800636815615812,011111111111,0.09399787728128065,0.0940745290922824,111111111110,0.0832614239111052,011111111111:0.094; 101111111111:0.094; 110111111111:0.094,,,,,,
grover_warm_top_5_r6,exploratory_sweep,top_5,6,inverse,12,1.0,0.08798065769976986,0.0842841487476258,0.06315432005632805,0.033315300743343546,0.47742489298267526,0.060106222722726366,0.04438992126801067,111111101111,0.3226725490107704,0.0852143098547604,111111111110,0.0832614239111052,111111101111:0.323; 111110111111:0.153; 111101111111:0.137,,,,,,
grover_uniform_thresholdle0p0846623615242_r5,exploratory_sweep,threshold<=0.0846623615242,5,uniform,12,1.0,0.08806828917644012,0.0874612047385159,0.06329715890397554,0.054769485229780875,0.08333333333333333,0.2190779409191235,0.2071542278446713,011111111111,0.09761525738510957,0.0940745290922824,111111111110,0.0832614239111052,011111111111:0.098; 101111111111:0.098; 110111111111:0.098,,,,,,
grover_uniform_thresholdle0p0836849565092_r3,exploratory_sweep,threshold<=0.0836849565092,3,uniform,12,1.0,0.08807390381557648,0.0874612047385159,0.06327260706831545,0.019318701417466916,0.08333333333333333,0.03863740283493383,0.21159122085048016,011111111111,0.09613625971650662,0.0940745290922824,111111111110,0.0832614239111052,011111111111:0.096; 101111111111:0.096; 110111111111:0.096,,,,,,
grover_uniform_top_2_r3,exploratory_sweep,top_2,3,uniform,12,1.0,0.08807390381557648,0.0874612047385159,0.06327260706831545,0.019318701417466916,0.08333333333333333,0.03863740283493383,0.21159122085048016,011111111111,0.09613625971650662,0.0940745290922824,111111111110,0.0832614239111052,011111111111:0.096; 101111111111:0.096; 110111111111:0.096,,,,,,
grover_warm_top_5_r10,exploratory_sweep,top_5,10,inverse,12,1.0,0.08814308709791578,0.0842841487476258,0.0632983744354414,0.013800549200156229,0.47742489298267526,0.024898436016258046,0.01838810632897086,111111101111,0.3347596449744372,0.0852143098547604,111111111110,0.0832614239111052,111111101111:0.335; 111110111111:0.158; 111101111111:0.142,,,,,,
grover_uniform_thresholdle0p0836849565092_r7,exploratory_sweep,threshold<=0.0836849565092,7,uniform,12,1.0,0.08825585784505866,0.0874612047385159,0.06342512272956725,0.000308194206011636,0.08333333333333333,0.000616388412023272,0.20018491652360695,011111111111,0.09993836115879766,0.0940745290922824,111111111110,0.0832614239111052,011111111111:0.100; 101111111111:0.100; 110111111111:0.100,,,,,,
grover_uniform_top_2_r7,exploratory_sweep,top_2,7,uniform,12,1.0,0.08825585784505866,0.0874612047385159,0.06342512272956725,0.000308194206011636,0.08333333333333333,0.000616388412023272,0.20018491652360695,011111111111,0.09993836115879766,0.0940745290922824,111111111110,0.0832614239111052,011111111111:0.100; 101111111111:0.100; 110111111111:0.100,,,,,,
grover_uniform_top_8_r4,exploratory_sweep,top_8,4,uniform,12,1.0,0.08831497146413805,0.0874612047385159,0.06354280581669543,0.06768531219834371,0.08333333333333333,0.5414824975867497,0.20305593659503113,011111111111,0.11462937560331256,0.0940745290922824,111111111110,0.0832614239111052,011111111111:0.115; 101111111111:0.115; 110111111111:0.115,,,,,,
grover_uniform_thresholdle0p0846623615242_r10,exploratory_sweep,threshold<=0.0846623615242,10,uniform,12,1.0,0.0885774965266923,0.0874612047385159,0.06374852247702517,0.03081083879247661,0.08333333333333333,0.12324335516990644,0.17121625818871491,011111111111,0.10959458060376169,0.0940745290922824,111111111110,0.0832614239111052,011111111111:0.110; 101111111111:0.110; 110111111111:0.110,,,,,,
grover_uniform_thresholdle0p0846623615242_r12,exploratory_sweep,threshold<=0.0846623615242,12,uniform,12,1.0,0.08870348183024891,0.0874612047385159,0.06386019638891369,0.02488312124732792,0.08333333333333333,0.09953248498931168,0.1623246818709919,011111111111,0.11255843937633604,0.0940745290922824,111111111110,0.0832614239111052,011111111111:0.113; 101111111111:0.113; 110111111111:0.113,,,,,,
grover_uniform_top_5_r11,exploratory_sweep,top_5,11,uniform,12,1.0,0.08885740859746169,0.0874612047385159,0.0640075623491675,0.03483837778918675,0.08333333333333333,0.17419188894593374,0.10451513336756024,011111111111,0.11797258729343803,0.0940745290922824,111111111110,0.0832614239111052,011111111111:0.118; 101111111111:0.118; 110111111111:0.118,,,,,,
grover_uniform_thresholdle0p0846623615242_r7,exploratory_sweep,threshold<=0.0846623615242,7,uniform,12,1.0,0.08903769871773441,0.0874612047385159,0.06415644766736496,0.009157927499286215,0.08333333333333333,0.03663170999714486,0.1387368912489293,011111111111,0.12042103625035687,0.0940745290922824,111111111110,0.0832614239111052,011111111111:0.120; 101111111111:0.120; 110111111111:0.120,,,,,,
grover_uniform_top_5_r2,exploratory_sweep,top_5,2,uniform,12,1.0,0.08911992836443423,0.0874612047385159,0.06424231508273429,0.02572016460905348,0.08333333333333333,0.1286008230452674,0.07716049382716045,011111111111,0.12448559670781895,0.0940745290922824,111111111110,0.0832614239111052,011111111111:0.124; 101111111111:0.124; 110111111111:0.124,,,,,,
grover_uniform_thresholdle0p0876302659683_r10,exploratory_sweep,threshold<=0.0876302659683,10,uniform,12,1.0,0.0891848562152393,0.0874612047385159,0.06433036830694282,0.045278410758076953,0.08333333333333333,0.3169488753065387,0.13583523227423086,011111111111,0.1366102249386923,0.0940745290922824,111111111110,0.0832614239111052,011111111111:0.137; 101111111111:0.137; 110111111111:0.137,,,,,,
grover_uniform_top_8_r9,exploratory_sweep,top_8,9,uniform,12,1.0,0.08918728962487865,0.0874612047385159,0.06434360543457193,0.051697276349608225,0.08333333333333333,0.4135782107968658,0.15509182904882468,011111111111,0.1466054473007836,0.0940745290922824,111111111110,0.0832614239111052,011111111111:0.147; 101111111111:0.147; 110111111111:0.147,,,,,,
grover_uniform_thresholdle0p0846623615242_r2,exploratory_sweep,threshold<=0.0846623615242,2,uniform,12,1.0,0.08921047175530152,0.0874612047385159,0.06430959442678288,0.0010288065843621485,0.08333333333333333,0.004115226337448594,0.12654320987654322,011111111111,0.12448559670781895,0.0940745290922824,111111111110,0.0832614239111052,011111111111:0.124; 101111111111:0.124; 110111111111:0.124,,,,,,
grover_uniform_top_5_r6,exploratory_sweep,top_5,6,uniform,12,1.0,0.08934771528517077,0.0874612047385159,0.06444600870523874,0.017808342475144644,0.08333333333333333,0.08904171237572323,0.05342502742543393,011111111111,0.13013689823203956,0.0940745290922824,111111111110,0.0832614239111052,011111111111:0.130; 101111111111:0.130; 110111111111:0.130,,,,,,
