seed,benchmark_label,target_mode,method,comparison_group,diagnostic_notes,schedule,refined_schedule,refinement_candidate_schedule,schedule_repair,refined_schedule_source,objective,nominal_error,worst_error,robust_degradation,active_fraction,refinement_candidate_active_fraction,refined_active_fraction,smoothness,solver_true_evaluations,shared_qubo_training_evaluations,total_true_evaluations_including_training,true_evaluations,runtime_seconds,refinement_mode,refinement_success,refined_nominal_error,refined_worst_error,refined_selected_worst_error,refined_all_mask_worst_error,refinement_nfev,refinement_runtime_seconds,refined_nominal_fuel,refined_recovery_fuel_mean,refined_recovery_fuel_max,best_initial_guess,selected_outage_indices,selected_outage_errors,all_outage_errors,recovery_indices,refined_controls,refined_recovery_controls,active_target_penalty,active_target_deviation,target_active_fraction,target_active_weight
79,q1_catalog_halo_phase_shift_cardinality_prior,catalog_halo_phase_shift,surrogate_qubo_sa,method_comparison,,011111111111,011111111111,011111111111,identity,original solver candidate schedule,0.814553025687213,0.3771197380746664,0.4056281761313686,0.028508438056702168,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.09090909090909091,24,96,120,120,0.3863204000008409,branch_recovery,True,0.0690121126015381,0.09407452909228246,0.09407452909228246,0.10178662412865784,20,14.32324299999891,0.09166666666666667,0.08333333333333333,0.08333333333333333,feedback,[6],[0.09407452909228246],"[0.0690121126015381, 0.10178662412865784, 0.0998623451721799, 0.09812797774932111, 0.09658569584294052, 0.09523420273368018, 0.09407452909228246, 0.09309655317253755, 0.092294037311658, 0.09167335195843686, 0.09123922745878878, 0.09099749503273984]","[[7, 8, 9, 10, 11]]","[[0.0, 0.0, 0.0], [0.08223274552051882, -0.017029940426727723, -0.18151516931986622], [0.08505603085580415, -0.02561816616027596, -0.1791903490080897], [0.08300564855876853, -0.03343545177217302, -0.1788634475574283], [0.0800169054580801, -0.04132390961140016, -0.17857667634756086], [0.07565368703647932, -0.04854847731264033, -0.17866047405179047], [0.07107157111328581, -0.05373774976534021, -0.1790560974377774], [0.05814617288524505, -0.0532281609251135, -0.1838091005998599], [0.05836342346979009, -0.06245428531386829, -0.18081253564623195], [0.0520503372547901, -0.06724520582591194, -0.18102166910371079], [0.04521908225341541, -0.07158089530082916, -0.18119439844567653], [0.038806426649142585, -0.0753362882327794, -0.18115878373965835]]","[[[0.0, 0.0, 0.0], [0.08223274552051882, -0.017029940426727723, -0.18151516931986622], [0.08505603085580415, -0.02561816616027596, -0.1791903490080897], [0.08300564855876853, -0.03343545177217302, -0.1788634475574283], [0.0800169054580801, -0.04132390961140016, -0.17857667634756086], [0.07565368703647932, -0.04854847731264033, -0.17866047405179047], [0.0, -0.0, -0.0], [0.06448063048328197, -0.05742275331656504, -0.18040198361997956], [0.059027551692847076, -0.061482796914148014, -0.18092985885354002], [0.05279051763855741, -0.06562760776537739, -0.18140060183595572], [0.046335697017936106, -0.06952353686073824, -0.18171263303423787], [0.04036059263007045, -0.07286858301510438, -0.18182736914975242]]]",0.0,0.0,0.9166666666666666,12.0
79,q1_catalog_halo_phase_shift_cardinality_prior,catalog_halo_phase_shift,qaoa_statevector,method_comparison,,001111111111,001111111111,001111111111,identity,original solver candidate schedule,0.8463600307200632,0.3530983429532351,0.38130672339624566,0.02820838044301055,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.09090909090909091,24,96,120,120,0.4018657999986317,branch_recovery,False,0.1017331766442661,0.12792099166140974,0.12792099166140974,0.1340747437657945,23,21.585969400002796,0.08333333333333333,0.07499999999999998,0.07499999999999998,feedback,[6],[0.12792099166140974],"[0.1017331766442661, 0.1017331766442661, 0.1340747437657945, 0.1322393902915875, 0.13060339817642921, 0.12916178627323727, 0.12792099166140974, 0.12685130296416844, 0.12598131953367764, 0.12530686511949932, 0.12483396337272575, 0.12456980238943317]","[[7, 8, 9, 10, 11]]","[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.08453700685129194, -0.02497644424244772, -0.17952624238709095], [0.08178564715240667, -0.03146573984417829, -0.1797804637215082], [0.0783942411130856, -0.03814072144578972, -0.17999896757453382], [0.07449359043612443, -0.044841499366681976, -0.18011092392879122], [0.06935231259671688, -0.050095769423085364, -0.1807779594513566], [0.06418928966617664, -0.05606250152104515, -0.18093294618547082], [0.05775944784694228, -0.061011390309781414, -0.1814978138625473], [0.05186688674143559, -0.06625510334846053, -0.1814389355679643], [0.04633723687517689, -0.07267579113015446, -0.18047462387377325], [0.04153318812566067, -0.07707178053664814, -0.17981917286271015]]","[[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.08453700685129194, -0.02497644424244772, -0.17952624238709095], [0.08178564715240667, -0.03146573984417829, -0.1797804637215082], [0.0783942411130856, -0.03814072144578972, -0.17999896757453382], [0.07449359043612443, -0.044841499366681976, -0.18011092392879122], [0.0, -0.0, -0.0], [0.06482794496053101, -0.0541274204492604, -0.18129412540869425], [0.05928323514798933, -0.059301543273487245, -0.18157319459592852], [0.054197152374413644, -0.06535153231317684, -0.18108518961755102], [0.04678581004011201, -0.06890915936549256, -0.1818312837067145], [0.04040760063794399, -0.07643097152958357, -0.18034836401178805]]]",0.08333333333333318,-0.08333333333333326,0.9166666666666666,12.0
79,q1_catalog_halo_phase_shift_cardinality_prior,catalog_halo_phase_shift,all_windows_continuous,method_comparison,,111111111111,111111111111,111111111111,identity,original solver candidate schedule,0.9518086862862225,0.40435561295296646,0.43322523366003873,0.028869620707072274,1.0,1.0,1.0,0.0,19,0,19,19,21.28195330000017,branch_recovery,True,0.03856720666013058,0.06006019530605116,0.06006019530605116,0.06904467217546138,19,21.28195330000017,0.1,0.09166666666666667,0.09166666666666667,feedback,[6],[0.06006019530605116],"[0.06904467217546138, 0.06707183846423007, 0.0653015398592814, 0.06372425977446343, 0.06233152803675836, 0.0611165831866334, 0.06006019530605116, 0.059200002405654394, 0.058496684598568126, 0.05795852148610246, 0.05758816839733601, 0.057387050862421456]","[[7, 8, 9, 10, 11]]","[[0.08550307050345214, -0.0074459275008244355, -0.18064823026571328], [0.08390019821538665, -0.014058144871785035, -0.1810058709052906], [0.08165684227228238, -0.021307735903197886, -0.1813233037995921], [0.07880294198944755, -0.02875486553804285, -0.18155785315346962], [0.0752796896059882, -0.036289077211588264, -0.18170325040559251], [0.07095130869906842, -0.04372109588989608, -0.18180862897034347], [0.0640497976193512, -0.04915313599929057, -0.18297976020958], [0.058698681686107125, -0.056650301624296545, -0.1826067033112128], [0.053023247145917766, -0.06428074530502828, -0.1818145237464076], [0.04604021437224461, -0.07060604141489298, -0.18137002391871757], [0.039084953470152055, -0.07672675726788074, -0.18051418540212227], [0.03276084718141735, -0.08141712203753636, -0.17971638526044512]]","[[[0.08550307050345214, -0.0074459275008244355, -0.18064823026571328], [0.08390019821538665, -0.014058144871785035, -0.1810058709052906], [0.08165684227228238, -0.021307735903197886, -0.1813233037995921], [0.07880294198944755, -0.02875486553804285, -0.18155785315346962], [0.0752796896059882, -0.036289077211588264, -0.18170325040559251], [0.07095130869906842, -0.04372109588989608, -0.18180862897034347], [0.0, -0.0, -0.0], [0.058752508082580146, -0.058785066453374446, -0.1819133275933314], [0.05391222781189824, -0.06388213898511391, -0.18169354421950323], [0.049252855434176915, -0.0709228634957918, -0.18039984386117788], [0.04121451299302377, -0.07376790089221878, -0.18127233853156874], [0.03514514248011611, -0.07727146093479337, -0.18109097240076613]]]",0.08333333333333341,0.08333333333333337,0.9166666666666666,12.0
83,q1_catalog_halo_phase_shift_cardinality_prior,catalog_halo_phase_shift,random,method_comparison,,010111110111,010111110111,010111110111,identity,original solver candidate schedule,1.1562496808651888,0.3810931200941618,0.4094590180769032,0.028365897982741417,0.75,0.75,0.75,0.45454545454545453,120,0,120,120,1.8054763000000094,branch_recovery,False,0.12435763233932765,0.15087822146071284,0.15087822146071284,0.1590512906241737,26,20.18206149999969,0.0749999386430574,0.06666660530972407,0.06666660530972407,feedback,[6],[0.15087822146071284],"[0.12435763233932765, 0.1590512906241737, 0.12435763233932765, 0.1551606787445741, 0.1534807792909, 0.1520648197791249, 0.15087822146071284, 0.14976032163127806, 0.12435763233932765, 0.14817898012948727, 0.14775658492285823, 0.14749688057494995]","[[7, 9, 10, 11]]","[[0.0, 0.0, 0.0], [0.0921318944187689, -0.024241508053811107, -0.17585239070904277], [0.0, 0.0, 0.0], [0.08767802587211669, -0.03781178634444311, -0.1757351205439898], [0.06627923645508035, -0.030164190090777455, -0.18627022152404948], [0.08119833832255094, -0.05187460792075297, -0.17525939320539916], [0.06397911538866892, -0.0444787311866348, -0.1841964040531478], [0.056931268086635144, -0.04876046602414356, -0.185421810117246], [0.0, 0.0, 0.0], [0.06320604221007417, -0.07439056655772407, -0.17455955956451985], [0.0491902823221969, -0.07339595792901633, -0.17942505255605928], [0.041512748098803336, -0.07555157877361003, -0.18046786608729073]]","[[[0.0, 0.0, 0.0], [0.0921318944187689, -0.024241508053811107, -0.17585239070904277], [0.0, 0.0, 0.0], [0.08767802587211669, -0.03781178634444311, -0.1757351205439898], [0.06627923645508035, -0.030164190090777455, -0.18627022152404948], [0.08119833832255094, -0.05187460792075297, -0.17525939320539916], [0.0, -0.0, -0.0], [0.07419975956476085, -0.06548666105254138, -0.17379842607089757], [0.0, 0.0, 0.0], [0.04927393600622713, -0.05967399428086256, -0.18442096853943105], [0.043011959706037974, -0.06362929115507907, -0.1846653314224095], [0.04950197114732582, -0.07714441154471277, -0.17775909152543876]]]",0.3333333333333332,-0.16666666666666663,0.9166666666666666,12.0
83,q1_catalog_halo_phase_shift_cardinality_prior,catalog_halo_phase_shift,cross_entropy,method_comparison,,111110111111,111110111111,111110111111,identity,original solver candidate schedule,0.8682772258544953,0.4039310141117581,0.43278729207010247,0.02885627795834439,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.18181818181818182,120,0,120,120,1.8156545999991067,branch_recovery,True,0.06275454812202808,0.0876302659683052,0.0876302659683052,0.09674902004382285,35,35.63704169999983,0.09166647932049361,0.08333312378670571,0.08333312378670571,feedback,[6],[0.0876302659683052],"[0.09674902004382285, 0.09462581739561517, 0.09277629357076372, 0.09107605497397264, 0.08953343784221963, 0.06275454812202808, 0.0876302659683052, 0.08628951784711601, 0.08552528944874901, 0.08494734360841327, 0.0845367316119806, 0.08429819934214768]","[[7, 8, 9, 10, 11]]","[[0.10159536821181177, -0.0190041616824565, -0.17122272920571452], [0.10142390529993421, -0.02918868890417926, -0.1698858789710464], [0.09689507329797666, -0.03696281342073667, -0.17100674645858518], [0.09476753318251512, -0.04632426539306934, -0.16992105945780725], [0.09424678523962496, -0.055933137962884884, -0.167299215627632], [0.0, 0.0, 0.0], [0.06446678349397858, -0.03972837620192154, -0.18510994017150753], [0.05404810756685312, -0.04032219389548532, -0.18828946531310978], [0.04856695149579403, -0.04551842714754851, -0.18859831391722068], [0.04387379878973701, -0.051245772953892786, -0.1882789434167181], [0.03740163384754766, -0.055730740464688226, -0.18840170475022658], [0.030175025272217867, -0.05847730423712265, -0.18886469426279762]]","[[[0.10159536821181177, -0.0190041616824565, -0.17122272920571452], [0.10142390529993421, -0.02918868890417926, -0.1698858789710464], [0.09689507329797666, -0.03696281342073667, -0.17100674645858518], [0.09476753318251512, -0.04632426539306934, -0.16992105945780725], [0.09424678523962496, -0.055933137962884884, -0.167299215627632], [0.0, 0.0, 0.0], [0.0, -0.0, -0.0], [0.052517068954116036, -0.03633673023894917, -0.18952994355512917], [0.048162569408752215, -0.04101632721993045, -0.18973146236018615], [0.042762465608876164, -0.04558313486257012, -0.18998302384989674], [0.037173961940469735, -0.04993692825622519, -0.1900641990222807], [0.03185843901244962, -0.05363649731821341, -0.19002092751863772]]]",0.0,0.0,0.9166666666666666,12.0
83,q1_catalog_halo_phase_shift_cardinality_prior,catalog_halo_phase_shift,genetic,method_comparison,,110111111111,110111111111,110111111111,identity,original solver candidate schedule,0.8281461898715251,0.3824265273579211,0.41103442282457137,0.02860789546665027,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.18181818181818182,120,0,120,120,1.8495795999988331,branch_recovery,True,0.06699469057444583,0.09220729072812293,0.09220729072812293,0.10149636454373383,35,36.07526639999924,0.09166666666666667,0.08333333333333333,0.08333333333333333,feedback,[6],[0.09220729072812293],"[0.10149636454373383, 0.09937380921064078, 0.06699469057444583, 0.09570720751093612, 0.094060048719133, 0.09275699918952429, 0.09220729072812293, 0.09078432894265921, 0.08999764325851592, 0.08938921972158702, 0.08896585656567738, 0.08873173253636968]","[[7, 8, 9, 10, 11]]","[[0.09982422113606586, -0.018607807334375528, -0.17230459767744036], [0.09736749460098745, -0.02736054924754724, -0.17254266527441617], [0.0, 0.0, 0.0], [0.09423027957379826, -0.04531808228977559, -0.17049025141931418], [0.09585172179444668, -0.05809780502259443, -0.16564145761432014], [0.0915375331843133, -0.06394976539117624, -0.1659256084061296], [0.06390178952611289, -0.039198612342863016, -0.18541852681367718], [0.05513976237376169, -0.04005379858160457, -0.18803005032321127], [0.0501520315496786, -0.04510749418503246, -0.1882819367326226], [0.04394021198158292, -0.04994909737681151, -0.18861162594669334], [0.03750917717708073, -0.05452643638991893, -0.1887324279558616], [0.03143734410286472, -0.05855001899111944, -0.1886361276953533]]","[[[0.09982422113606586, -0.018607807334375528, -0.17230459767744036], [0.09736749460098745, -0.02736054924754724, -0.17254266527441617], [0.0, 0.0, 0.0], [0.09423027957379825, -0.04531808228977558, -0.17049025141931415], [0.09585172179444665, -0.058097805022594415, -0.16564145761432011], [0.0915375331843133, -0.06394976539117624, -0.1659256084061296], [0.0, -0.0, -0.0], [0.052515487490559384, -0.035017608827257615, -0.18977853051820714], [0.048719125651547665, -0.039780585160102855, -0.18985244754826977], [0.04331932856270903, -0.04451333335130688, -0.19011049136444705], [0.03762764076153379, -0.048946267180657595, -0.1902325513149646], [0.03225111439916496, -0.05275100450794137, -0.19020304188791287]]]",0.0,0.0,0.9166666666666666,12.0
83,q1_catalog_halo_phase_shift_cardinality_prior,catalog_halo_phase_shift,true_sa,method_comparison,,101111111111,101111111111,101111111111,identity,original solver candidate schedule,0.8233486805154743,0.37987012405576354,0.40842933148880006,0.028559207433036526,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.18181818181818182,120,0,120,120,1.7956561999999394,branch_recovery,True,0.06746293796215647,0.09256463069979118,0.09256463069979118,0.10221278357521497,35,39.33259480000197,0.09166666666666665,0.08333333333333333,0.08333333333333333,feedback,[6],[0.09256463069979118],"[0.10221278357521497, 0.06746293796215647, 0.09814988389765913, 0.09642092061724106, 0.09488006471980402, 0.09351582479695719, 0.09256463069979118, 0.09140305031292727, 0.09060668778881464, 0.08999023314752275, 0.08956009938249605, 0.08932181774200024]","[[7, 8, 9, 10, 11]]","[[0.09240019813474232, -0.014241720104572097, -0.17680321488344997], [0.0, 0.0, 0.0], [0.08977532403531102, -0.02961267224422343, -0.17624834988422192], [0.08725803139275831, -0.0380361900647584, -0.17589566283117383], [0.08491074099943481, -0.04664150976792783, -0.1749706707694041], [0.08315221125855675, -0.05550627389937824, -0.17321883073332286], [0.06653010787751626, -0.045119819535518045, -0.18313368513435296], [0.05866525202678112, -0.04787221724568717, -0.18511250368523458], [0.053295860331901444, -0.05325943574923612, -0.18526463174377197], [0.04685659360961344, -0.058241518558367344, -0.18550575503557537], [0.04019425284876683, -0.06285277727961937, -0.18556387155415777], [0.03388665355386706, -0.0668253102054412, -0.18543482042719686]]","[[[0.09240019813474232, -0.014241720104572097, -0.17680321488344997], [0.0, 0.0, 0.0], [0.08977532403531102, -0.02961267224422343, -0.17624834988422192], [0.08725803139275831, -0.0380361900647584, -0.17589566283117383], [0.08491074099943481, -0.04664150976792783, -0.1749706707694041], [0.08315221125855675, -0.05550627389937824, -0.17321883073332286], [0.0, -0.0, -0.0], [0.05808477974015298, -0.04513067374473026, -0.1859822051968538], [0.05298501733785563, -0.04952711952488172, -0.1863857622493607], [0.04717514877333286, -0.05432081321796577, -0.18661123918336964], [0.041155343601304, -0.058901162916766996, -0.18664643232623304], [0.03539496279208543, -0.06274852058882345, -0.18657389895926196]]]",0.0,0.0,0.9166666666666666,12.0
83,q1_catalog_halo_phase_shift_cardinality_prior,catalog_halo_phase_shift,surrogate_qubo_sa,method_comparison,,011111111111,011111111111,011111111111,identity,original solver candidate schedule,0.814553025687213,0.3771197380746664,0.4056281761313686,0.028508438056702168,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.09090909090909091,24,96,120,120,0.36402409999936935,branch_recovery,True,0.0690121126015381,0.09407452909228246,0.09407452909228246,0.10178662412865784,20,14.537592000000586,0.09166666666666667,0.08333333333333333,0.08333333333333333,feedback,[6],[0.09407452909228246],"[0.0690121126015381, 0.10178662412865784, 0.0998623451721799, 0.09812797774932111, 0.09658569584294052, 0.09523420273368018, 0.09407452909228246, 0.09309655317253755, 0.092294037311658, 0.09167335195843686, 0.09123922745878878, 0.09099749503273984]","[[7, 8, 9, 10, 11]]","[[0.0, 0.0, 0.0], [0.08223274552051882, -0.017029940426727723, -0.18151516931986622], [0.08505603085580415, -0.02561816616027596, -0.1791903490080897], [0.08300564855876853, -0.03343545177217302, -0.1788634475574283], [0.0800169054580801, -0.04132390961140016, -0.17857667634756086], [0.07565368703647932, -0.04854847731264033, -0.17866047405179047], [0.07107157111328581, -0.05373774976534021, -0.1790560974377774], [0.05814617288524505, -0.0532281609251135, -0.1838091005998599], [0.05836342346979009, -0.06245428531386829, -0.18081253564623195], [0.0520503372547901, -0.06724520582591194, -0.18102166910371079], [0.04521908225341541, -0.07158089530082916, -0.18119439844567653], [0.038806426649142585, -0.0753362882327794, -0.18115878373965835]]","[[[0.0, 0.0, 0.0], [0.08223274552051882, -0.017029940426727723, -0.18151516931986622], [0.08505603085580415, -0.02561816616027596, -0.1791903490080897], [0.08300564855876853, -0.03343545177217302, -0.1788634475574283], [0.0800169054580801, -0.04132390961140016, -0.17857667634756086], [0.07565368703647932, -0.04854847731264033, -0.17866047405179047], [0.0, -0.0, -0.0], [0.06448063048328197, -0.05742275331656504, -0.18040198361997956], [0.059027551692847076, -0.061482796914148014, -0.18092985885354002], [0.05279051763855741, -0.06562760776537739, -0.18140060183595572], [0.046335697017936106, -0.06952353686073824, -0.18171263303423787], [0.04036059263007045, -0.07286858301510438, -0.18182736914975242]]]",0.0,0.0,0.9166666666666666,12.0
83,q1_catalog_halo_phase_shift_cardinality_prior,catalog_halo_phase_shift,qaoa_statevector,method_comparison,,111111111110,111111111110,111111111110,identity,original solver candidate schedule,0.9090364766425586,0.42789298366024514,0.45679638358982233,0.02890339992957719,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.09090909090909091,24,96,120,120,0.41821640000125626,branch_recovery,True,0.05878018735045887,0.0832614239111052,0.0832614239111052,0.0923200173589854,35,36.0086381000001,0.09166640454592702,0.08333228220882227,0.08333228220882227,feedback,[6],[0.0832614239111052],"[0.0923200173589854, 0.09026507754247316, 0.08844951000051379, 0.08680667974467952, 0.08536518621802934, 0.08412210304626579, 0.0832614239111052, 0.08204925276806055, 0.08129115789787596, 0.08070918725057627, 0.08030720892187815, 0.05878018735045887]","[[7, 8, 9, 10]]","[[0.09903579193541205, -0.019113733104207224, -0.1727037264292433], [0.09827469809387274, -0.027382216412507557, -0.1720241202241615], [0.09416798298583842, -0.03423387291750212, -0.1730908227649495], [0.09178261764938885, -0.04219119634536938, -0.17261475617215516], [0.0880500809468223, -0.049134758220376815, -0.17272220117831744], [0.08258096884939058, -0.05420160532643035, -0.17389667404642525], [0.06048264681468784, -0.04237896447782176, -0.1858652006268986], [0.05046361247346732, -0.04170264301663358, -0.18898230970531327], [0.04434460863472934, -0.0444631452896476, -0.18988571403869325], [0.03824478597542433, -0.047243198928031215, -0.1905398029303601], [0.032722862760800914, -0.05002644087875626, -0.19085745850173658], [0.0, 0.0, 0.0]]","[[[0.09903579193541205, -0.019113733104207224, -0.1727037264292433], [0.09827469809387274, -0.027382216412507557, -0.1720241202241615], [0.09416798298583842, -0.03423387291750212, -0.1730908227649495], [0.09178261764938885, -0.04219119634536938, -0.17261475617215516], [0.0880500809468223, -0.049134758220376815, -0.17272220117831744], [0.08258096884939058, -0.05420160532643035, -0.17389667404642525], [0.0, -0.0, -0.0], [0.04840153541652765, -0.038580128329841507, -0.1901811375173037], [0.04385536696653801, -0.04097908504709539, -0.19078108233505023], [0.03874980851987064, -0.04334879106416954, -0.1913518133994466], [0.034053261208783873, -0.0455144931579531, -0.19174214512831259], [0.0, 0.0, 0.0]]]",0.0,0.0,0.9166666666666666,12.0
83,q1_catalog_halo_phase_shift_cardinality_prior,catalog_halo_phase_shift,all_windows_continuous,method_comparison,,111111111111,111111111111,111111111111,identity,original solver candidate schedule,0.9518086862862225,0.40435561295296646,0.43322523366003873,0.028869620707072274,1.0,1.0,1.0,0.0,19,0,19,19,21.07299469999998,branch_recovery,True,0.03856720666013058,0.06006019530605116,0.06006019530605116,0.06904467217546138,19,21.07299469999998,0.1,0.09166666666666667,0.09166666666666667,feedback,[6],[0.06006019530605116],"[0.06904467217546138, 0.06707183846423007, 0.0653015398592814, 0.06372425977446343, 0.06233152803675836, 0.0611165831866334, 0.06006019530605116, 0.059200002405654394, 0.058496684598568126, 0.05795852148610246, 0.05758816839733601, 0.057387050862421456]","[[7, 8, 9, 10, 11]]","[[0.08550307050345214, -0.0074459275008244355, -0.18064823026571328], [0.08390019821538665, -0.014058144871785035, -0.1810058709052906], [0.08165684227228238, -0.021307735903197886, -0.1813233037995921], [0.07880294198944755, -0.02875486553804285, -0.18155785315346962], [0.0752796896059882, -0.036289077211588264, -0.18170325040559251], [0.07095130869906842, -0.04372109588989608, -0.18180862897034347], [0.0640497976193512, -0.04915313599929057, -0.18297976020958], [0.058698681686107125, -0.056650301624296545, -0.1826067033112128], [0.053023247145917766, -0.06428074530502828, -0.1818145237464076], [0.04604021437224461, -0.07060604141489298, -0.18137002391871757], [0.039084953470152055, -0.07672675726788074, -0.18051418540212227], [0.03276084718141735, -0.08141712203753636, -0.17971638526044512]]","[[[0.08550307050345214, -0.0074459275008244355, -0.18064823026571328], [0.08390019821538665, -0.014058144871785035, -0.1810058709052906], [0.08165684227228238, -0.021307735903197886, -0.1813233037995921], [0.07880294198944755, -0.02875486553804285, -0.18155785315346962], [0.0752796896059882, -0.036289077211588264, -0.18170325040559251], [0.07095130869906842, -0.04372109588989608, -0.18180862897034347], [0.0, -0.0, -0.0], [0.058752508082580146, -0.058785066453374446, -0.1819133275933314], [0.05391222781189824, -0.06388213898511391, -0.18169354421950323], [0.049252855434176915, -0.0709228634957918, -0.18039984386117788], [0.04121451299302377, -0.07376790089221878, -0.18127233853156874], [0.03514514248011611, -0.07727146093479337, -0.18109097240076613]]]",0.08333333333333341,0.08333333333333337,0.9166666666666666,12.0
97,q1_catalog_halo_phase_shift_cardinality_prior,catalog_halo_phase_shift,random,method_comparison,,011011111011,011011111011,011011111011,identity,original solver candidate schedule,1.158643243415287,0.3823753736642955,0.41075655267943034,0.028381179015134816,0.75,0.75,0.75,0.45454545454545453,120,0,120,120,1.7650252999992517,branch_recovery,False,0.12160636703546182,0.1480464859425196,0.1480464859425196,0.15619829206514785,31,25.71318389999942,0.07499993600397895,0.06666666666666665,0.06666666666666665,feedback,[6],[0.1480464859425196],"[0.12160636703546182, 0.15619829206514785, 0.15417012591907797, 0.12160636703546182, 0.15072457338251055, 0.14929347866750153, 0.1480464859425196, 0.1469993332330856, 0.14613866725870597, 0.12160636703546182, 0.14499918379770665, 0.1447388632169409]","[[7, 8, 10, 11]]","[[0.0, 0.0, 0.0], [0.08645249445299599, -0.018477958098913925, -0.17940047733311493], [0.0841226246777183, -0.024932220504998288, -0.17972692730367895], [0.0, 0.0, 0.0], [0.07803319334402109, -0.037438717269781124, -0.18030297608671914], [0.07366955834142488, -0.043198008325788184, -0.18085001589843594], [0.06745876721600524, -0.04850375302707074, -0.18192329787177508], [0.0657504394595967, -0.05819915279147522, -0.1796934565453746], [0.058355338326124634, -0.06279436752405979, -0.1806973212200359], [0.0, 0.0, 0.0], [0.04340466427333321, -0.07212277713432431, -0.18142309703494708], [0.041938544029861614, -0.07793527978090124, -0.17935230885084255]]","[[[0.0, 0.0, 0.0], [0.08645249445299599, -0.018477958098913925, -0.17940047733311493], [0.08412262467771829, -0.02493222050499828, -0.17972692730367892], [0.0, 0.0, 0.0], [0.07803319334402109, -0.037438717269781124, -0.18030297608671914], [0.07366955834142488, -0.043198008325788184, -0.18085001589843594], [0.0, -0.0, -0.0], [0.06526906483664961, -0.057073248896579575, -0.18022928018426504], [0.05923762624372866, -0.06232746249985253, -0.1805718445808698], [0.0, 0.0, 0.0], [0.0489762822149939, -0.07363092077306242, -0.17938732197819413], [0.03772158089683616, -0.0758242649732647, -0.1811843347972103]]]",0.3333333333333332,-0.16666666666666663,0.9166666666666666,12.0
97,q1_catalog_halo_phase_shift_cardinality_prior,catalog_halo_phase_shift,cross_entropy,method_comparison,,011111111111,011111111111,011111111111,identity,original solver candidate schedule,0.814553025687213,0.3771197380746664,0.4056281761313686,0.028508438056702168,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.09090909090909091,120,0,120,120,1.823136399998475,branch_recovery,True,0.0690121126015381,0.09407452909228246,0.09407452909228246,0.10178662412865784,20,14.98508700000093,0.09166666666666667,0.08333333333333333,0.08333333333333333,feedback,[6],[0.09407452909228246],"[0.0690121126015381, 0.10178662412865784, 0.0998623451721799, 0.09812797774932111, 0.09658569584294052, 0.09523420273368018, 0.09407452909228246, 0.09309655317253755, 0.092294037311658, 0.09167335195843686, 0.09123922745878878, 0.09099749503273984]","[[7, 8, 9, 10, 11]]","[[0.0, 0.0, 0.0], [0.08223274552051882, -0.017029940426727723, -0.18151516931986622], [0.08505603085580415, -0.02561816616027596, -0.1791903490080897], [0.08300564855876853, -0.03343545177217302, -0.1788634475574283], [0.0800169054580801, -0.04132390961140016, -0.17857667634756086], [0.07565368703647932, -0.04854847731264033, -0.17866047405179047], [0.07107157111328581, -0.05373774976534021, -0.1790560974377774], [0.05814617288524505, -0.0532281609251135, -0.1838091005998599], [0.05836342346979009, -0.06245428531386829, -0.18081253564623195], [0.0520503372547901, -0.06724520582591194, -0.18102166910371079], [0.04521908225341541, -0.07158089530082916, -0.18119439844567653], [0.038806426649142585, -0.0753362882327794, -0.18115878373965835]]","[[[0.0, 0.0, 0.0], [0.08223274552051882, -0.017029940426727723, -0.18151516931986622], [0.08505603085580415, -0.02561816616027596, -0.1791903490080897], [0.08300564855876853, -0.03343545177217302, -0.1788634475574283], [0.0800169054580801, -0.04132390961140016, -0.17857667634756086], [0.07565368703647932, -0.04854847731264033, -0.17866047405179047], [0.0, -0.0, -0.0], [0.06448063048328197, -0.05742275331656504, -0.18040198361997956], [0.059027551692847076, -0.061482796914148014, -0.18092985885354002], [0.05279051763855741, -0.06562760776537739, -0.18140060183595572], [0.046335697017936106, -0.06952353686073824, -0.18171263303423787], [0.04036059263007045, -0.07286858301510438, -0.18182736914975242]]]",0.0,0.0,0.9166666666666666,12.0
